RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,ZIP code,Amount
80,Athletics,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,187213
41,Johnstown Campus,7000,156883,HIGHLAND SEWER AND WATER AUTHORITY,120 TANK DRIVE,,JOHNSTOWN,PA,15904,187337
24,School of Law,6400,594087,THEMIS BAR REVIEW LLC,"320 W OHIO ST, SUITE 4W",,CHICAGO,IL,60654,188750
67,Facilities Management,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,190284
35,School of Medicine,6000,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,192248
67,Facilities Management,6400,628041,KGS BUILDINGS LLC,66 UNION SQUARE STE 300,,SOMERVILLE,MA,02143,192943
35,School of Medicine,7300,628808,3609 FORBES OAKLAND PARTNERS LP,3609 FORBES AVE 2ND FL,,PITTSBURGH,PA,15213,193290
55,UPMC Hillman Cancer Center,6000,109761,REES SCIENTIFIC CORP,1007 WHITEHEAD RD EXT,,TRENTON,NJ,08638,193328
61,Pitt Information Technology,6400,606812,DIGITAL SCIENCE & RESEARCH SOLUTIONS INC,625 MASSACHUSETTS AVE 2ND FLOOR,,CAMBRIDGE,MA,02139,194569
10,SVC and Provost,6400,420596,CAPPEX.COM LLC,230 WEST MONROE ST,SUITE 1200,CHICAGO,IL,60606,195123
92,Business and Auxiliary Services,6000,422381,QUADIENT,25880 NETWORK PLACE,,CHICAGO,IL,60673-1258,196275
60,Libraries,6500,229465,IEEE,IPCC 2006 REGISTRATION CHAIR,7700 WEST PARMER LANE PL30,AUSTIN,TX,78729,196965
10,SVC and Provost,6700,113479,UNITED STATES POSTAL SERVICE,3900 CROWN ROAD,RM 126,ATLANTA,PA,30304-9651,200000
85,SOMD Administration,6000,626942,LIGHTHOUSE LIFE SCIENCE PARTNERS LLC,21370 HEYWOOD AVE,,LAKEVILLE,MN,55044,200697
83,General University,7300,531222,FAPD LLC,761 OSAGE ROAD,,PITTSBURGH,PA,15243,201154
92,Business and Auxiliary Services,7100,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,202398
22,School of Education,7300,300088,RODEF SHALOM CONGREGATION,4905 FIFTH AVE,,PITTSBURGH,PA,15213,202610
10,SVC and Provost,6400,102665,COLLEGE BOARD,PO BOX 910506,,DALLAS,TX,75391-0506,202753
85,SOMD Administration,6000,101490,BIO-SERV,"3 FOSTER LANE, SUITE 201",,FLEMINGTON,NJ,08822,203688
92,Business and Auxiliary Services,7400,547281,BRANDED CUSTOM SPORTSWEAR INC,PO BOX 2104,,LOWELL,AR,72745,203707
93,Public Safety and Emergency Management,7135,311734,VEOLIA ENVIRONMENTAL SERVICES,PO BOX O,,BROCKWAY,PA,15824,204310
61,Pitt Information Technology,6600,118036,INTERNET2,PO BOX 7855,,ANN ARBOR,MI,48107,204320
23,Swanson School of Engineering,6400,187422,FEI COMPANY,2718 PAYSPHERE CIR,,CHICAGO,IL,60674,205985
80,Athletics,6000,466028,HUDL,29775 NETWORK PLACE,,CHICAGO,IL,60673,206895
61,Pitt Information Technology,6400,389628,JK BIRD INC,526 S 4TH STREET,,MIDLOTHIAN,TX,76065,208406
67,Facilities Management,6000,163005,MEDLINE INDUSTRIES INC,ONE MEDLINE PLACE,,MUNDELEIN,IL,60060-4486,210258
92,Business and Auxiliary Services,7100,542098,PPG ARCHITECTURAL COATINGS,PO BOX 536864,,ATLANTA,GA,30353-6864,210530
44,Bradford Campus,7000,111520,BRADFORD TOWNSHIP,136 HEMLOCK ST,,BRADFORD,PA,16701,210722
67,Facilities Management,6000,622005,DEARING COMPRESSOR & PUMP CO,PO BOX 6044,,YOUNGSTOWN,OH,44501-6044,211436
92,Business and Auxiliary Services,7400,104168,FEDEX,PO BOX 965,,BROOKFIELD,WI,53008,212056
92,Business and Auxiliary Services,7135,523817,BUTLER BROTHERS FABRICARE LLC,29 BELLVIEW DR,,MCKEES ROCKS,PA,15136,215542
67,Facilities Management,7000,528336,"UGI ENERGY SERVICES, LLC",PO BOX 827032,,PHILADELPHIA,PA,19182-7032,218100
61,Pitt Information Technology,6400,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,219299
10,SVC and Provost,6400,455182,ACADEMIC ANALYTICS LLC,8008 CORPORATE CENTER DR,SUITE 201,CHARLOTTE,NC,28226,219600
61,Pitt Information Technology,7400,561249,CONTINUANT INC,5050 20TH STREET EAST,,FIFE,WA,98424,222292
92,Business and Auxiliary Services,7100,318493,PAPPY JOE CONSTRUCTION CO INC,1506 JOCKEY MOORE RD,,ELLWOOD CITY,PA,16117-1602,224635
55,UPMC Hillman Cancer Center,6000,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,226808
03,SVC Research,6400,196013,"FOLEY & LARDNER, LLP",777 EAST WISCONSIN AVE,,MILWAUKEE,WI,53202,228513
67,Facilities Management,7135,592139,"WISS, JANNEY, ELSTNER ASSOCIATES INC",PO BOX 204645,,DALLAS,TX,75320-4645,228799
56,SVC Philanthropic and Alumni Engagement,6400,112892,TRUE FIT SOLUTIONS INC,215 EXECUTIVE DR,SUITE 202,CRANBERRY TWP,PA,16066,231000
92,Business and Auxiliary Services,6000,443780,TRIMARK SS KEMP,4567 WILLOW PKY,,CLEVELAND,OH,44125,234206
85,SOMD Administration,6400,700696,PEARL PATHWAYS,29 E MCCARTY ST STE 100,,INDIANAPOLIS,IN,46225,235000
10,SVC and Provost,6400,275193,NATIONAL RESEARCH CENTER FOR COLLEGE & U,75 REMITTANCE DR,DEPT 1020,CHICAGO,IL,60675-1020,235429
54,Office of University Counsel,6400,231801,MORGAN LEWIS & BOCKIUS LLP,PO BOX 79356,,CITY OF INDUSTRY,CA,91716-9356,236132
80,Athletics,6400,558135,AWESOME FILMS LLC,2653 GLOUCESTER DRIVE,,PITTSBURGH,PA,15241,239738
92,Business and Auxiliary Services,7400,110577,SIGNS PLUS,1342 GREENBAG RD,,MORGANTOWN,WV,26508,239976
80,Athletics,6600,218736,VERIZON WIRELESS,PO BOX 64754,,BALTIMORE,MD,21264-4754,241005
02,SVC Engagement,6400,635013,CARNEGIE DARTLET LLC,210 LITTLETON RD,STE 100,WESTFORD,MA,01886,241071
89,Human Resources,6400,609560,COZEN O'CONNOR PC,7885,PO BOX 7247,PHILADELPHIA,PA,19170-7885,241381
23,Swanson School of Engineering,6000,456502,BRUKER NANO INC,3601 CALLE TACATE  SUITE C,,CAMARILLO,CA,93012-5069,241733
03,SVC Research,7300,253274,OTHERSIDE ASSOCIATES,C/O MEYERS MANAGEMENT COMPANY,1823 PENN AVENUE,PITTSBURGH,PA,15221,241852
67,Facilities Management,7135,537247,"REPUBLIC SERVICES, INC",P.O. BOX 9001099,,LOUISVILLE,KY,40290-1099,243079
85,SOMD Administration,6400,483091,"IDEXX DISTRIBUTION, INC",PO BOX 101327,,ATLANTA,GA,30392-1327,243572
92,Business and Auxiliary Services,7100,543801,RICCIA ENTERPRISES LLC,"104 E OTTERMAN ST REAR, PO BOX 126",,GREENSBURG,PA,15601,243742
87,SVC and Chief Financial Officer,6000,556495,SERVPRO OF EBENSBURG & INDIANA COUNTY,6733 ADMIRAL PERRY  HWY,,LORETTO,PA,15940,244984
92,Business and Auxiliary Services,7400,572291,"QUADIENT FINANCE USA, INC",PO BOX 6813,,CAROL STREAM,IL,60197-6813,245000
35,School of Medicine,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,249569
55,UPMC Hillman Cancer Center,6000,435211,AB SCIEX LLC,24882 NETWORK PLACE,,CHICAGO,IL,60673-1248,249629
35,School of Medicine,7300,565501,"SCHENLEY PLACE, LP","ONE BIGELOW SQUARE, SUITE 630",,PITTSBURGH,PA,15219,251201
61,Pitt Information Technology,6400,409349,BEACON HILL STAFFING GROUP LLC,152 BOWDOIN STREET,,BOSTON,MA,02108,254800
39,School of Health & Rehabilitation Sciences,6400,102247,CENTER FOR EMERGENCY MEDICINE OF WESTERN,"230 MCKEE PLACE, SUITE 500",,PITTSBURGH,PA,15213,255025
61,Pitt Information Technology,6400,118036,INTERNET2,PO BOX 7855,,ANN ARBOR,MI,48107,255375
85,SOMD Administration,6000,680876,ALLENTOWN LLC,165 ROUTE 526,,ALLENTOWN,NJ,08501,256143
85,SOMD Administration,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,256476
67,Facilities Management,6000,130891,ALL OCCASIONS PARTY RENTAL,1060 MONTOUR WEST INDUSTRIAL PARK,,CORAOPOLIS,PA,15108,260408
61,Pitt Information Technology,7100,127124,SHI INTERNATIONAL CORP,PO BOX 952121,,DALLAS,TX,75395-2121,263482
85,SOMD Administration,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,269522
60,Libraries,6500,190256,PALCI,LEHIGH UNIVERSITY,FAIRCHILD-MARTINDALE LIBRARY,BETHLEHEM,PA,18015,270049
41,Johnstown Campus,6400,556495,SERVPRO OF EBENSBURG & INDIANA COUNTY,6733 ADMIRAL PERRY  HWY,,LORETTO,PA,15940,275000
61,Pitt Information Technology,6400,223769,DLT SOLUTIONS LLC,PO BOX 102549,,ATLANTA,GA,30368,275733
55,UPMC Hillman Cancer Center,6000,302906,MORAN SCIENTIFIC,430 GREENWOOD DRIVE,,GREENSBURG,PA,15601,277602
56,SVC Philanthropic and Alumni Engagement,6400,194028,PRINT TECH OF WESTERN PA LLC,PO BOX 5043,,GREENSBURG,PA,15601-5058,281922
92,Business and Auxiliary Services,7135,692853,A-1 DISASTER RESOURCES LLC,726 J MONTANA DR,,CHARLOTTE,NC,28216,286444
39,School of Health & Rehabilitation Sciences,7300,408305,PRUDENTIAL REALTY CO,3700 SOUTH WATER STREET,SUITE 100,PITTSBURGH,PA,15203,288000
31,School of Dental Medicine,6000,101385,BENCO DENTAL SUPPLY CO,PO BOX 952148,,DALLAS,TX,75395-2148,288233
61,Pitt Information Technology,7400,111567,"TREASURER, CITY OF PITTSBURGH",PO BOX 140309,ALARM PROGRAM,IRVING,TX,75014,290088
32,School of Nursing,6000,106547,LAERDAL MEDICAL CORP,POST OFFICE BOX 19258,,NEWARK,NJ,07195-0258,291134
67,Facilities Management,7000,370983,"DOMINION ENERGY SOLUTIONS, INC",BANK OF AMERICA LOCKBOX,P O BOX 414607,BOSTON,MA,02241-4607,292311
02,SVC Engagement,6400,685716,PRIMACY,1577 NEW BRITAIN AVE,,FARMINGTON,CT,06032,293335
87,SVC and Chief Financial Officer,6400,122034,CONCUR TECHNOLOGIES INC,601 108TH AVENUE NE SUITE 1000,,BELLEVUE,WA,98004,294310
61,Pitt Information Technology,7400,438223,KINBER,DIXON UNIVERSITY CENTER,2986 N SECOND ST,HARRISBURG,PA,17110,294500
03,SVC Research,6400,586473,"GOODWIN PROCTER, LLP",100 NORTHERN AVENUE,ATTN ACCTS REC 7TH FLOOR,BOSTON,MA,02210,298725
55,UPMC Hillman Cancer Center,6000,274007,VWR INTERNATIONAL,405 HERON DRIVE,,BRIDGEPORT,NJ,08014,299309
06,Kenneth P. Dietrich School of Arts and Sciences,6000,688465,MARK III SYSTEMS INC,3600 S GESSNER STE 170,,HOUSTON,TX,77063,300220
92,Business and Auxiliary Services,7400,109751,REED & WITTING COMPANY,5000 BAUM BLVD,,PITTSBURGH,PA,15213,303835
60,Libraries,6400,328715,ACCESS,PO BOX 310416,,DES MOINES,IA,50331-0416,304823
61,Pitt Information Technology,6400,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,308000
61,Pitt Information Technology,7400,379234,VERIZON BUSINESS,PO BOX 15043,,ALBANY,NY,12212-5043,311024
42,Greensburg Campus,6400,311839,BARNES & NOBLE COLLEGE BOOKSELLERS LLC,120 MOUTNAIN VIEW RD,,BASKING RIDGE,NJ,07920,314317
55,UPMC Hillman Cancer Center,7300,673266,350 TECHNOLOGY DRIVE PARTNERS LLC,965 GREENTREE RD,SUITE 400,PITTSBURGH,PA,15220,318064
31,School of Dental Medicine,6400,121417,JESSE & FRICHTEL INC,9905 FRANKSTOWN ROAD,,PITTSBURGH,PA,15235,321687
89,Human Resources,6400,633710,BUCK GLOBAL LLC,PO BOX 207640,,DALLAS,TX,75320-7640,323408
61,Pitt Information Technology,7400,278026,DQE COMMUNICATIONS LLC,411 7TH AVE,15TH FL,PITTSBURGH,PA,15219,325728
56,SVC Philanthropic and Alumni Engagement,6400,582337,DAVINCI DIRECT INC,36 CORDAGE PARK CIRCLE SUITE 339,,PLYMOUTH,MA,02360,328077
79,Business Affairs,7300,520861,BAUM BOULEVARD GROUND LLC,5607 BAUM BOULEVARD,,PITTSBURGH,PA,15206,330000
92,Business and Auxiliary Services,6400,574936,BRAILSFORD & DUNLAVEY INC,1140 CONNECTICUT AVE NW #400,,WASHINGTON,DC,20036,333411
06,Kenneth P. Dietrich School of Arts and Sciences,6000,371560,"HORIZON INFORMATION SERVICES, INC",1647 BUTLER PLANK ROAD,,GLENSHAW,PA,15116,335563
10,SVC and Provost,6400,168340,ADVISORY BOARD COMPANY,P O BOX 79461,,BALTIMORE,MD,21279-0461,339000
35,School of Medicine,7300,531222,FAPD LLC,761 OSAGE ROAD,,PITTSBURGH,PA,15243,340776
92,Business and Auxiliary Services,6000,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,344035
55,UPMC Hillman Cancer Center,6000,149128,LABREPCO INC,101 WITMER RD,SUITE 700,HORSHAM,PA,19044,344040
90,Western Psychiatric Institute and Clinic,7300,121976,WEBSTER HALL PLAZA ASSOCS,NDC REAL ESTATE MANAGEMENT INC,4415 5TH AVE,PITTSBURGH,PA,15213,349999
87,SVC and Chief Financial Officer,7300,565501,"SCHENLEY PLACE, LP","ONE BIGELOW SQUARE, SUITE 630",,PITTSBURGH,PA,15219,350613
30,SVC Health Sciences,6500,109607,QIAGEN INC,P.O. BOX 5132,,CAROL STREAM,IL,60197-5132,352388
92,Business and Auxiliary Services,7135,537304,REPUBLIC SERVICES #264,73 W NOBLESTOWN ROAD,,CARNEGIE,PA,15106-1668,354119
03,SVC Research,6400,115195,LEYDIG VOIT & MAYER LTD,"2 PRUDENTIAL PLAZA, SUITE 4900",,CHICAGO,IL,60601-6731,355268
92,Business and Auxiliary Services,7400,257953,UPS,FREIGHT,PO BOX 79755,BALTIMORE,MD,21279-0755,360084
03,SVC Research,7300,243145,3500 FIFTH AVENUE ASSOCIATES,C/O MEYERS MANAGEMENT CO,1823 PENN AVE,PITTSBURGH,PA,15221,361348
60,Libraries,6500,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,363617
30,SVC Health Sciences,6400,107575,MICROSOFT,PO BOX 422115,,ATLANTA,GA,30342,365063
92,Business and Auxiliary Services,7100,268199,JOHNSON CONTROLS FIRE PROTECTION LP,LOCKBOX 93107,131 S DEARBORN STREET FL 6,CHICAGO,IL,60603,365763
67,Facilities Management,7135,407901,ISS FACILITY SERVICES INC,PO BOX 844279,,BOSTON,MA,02284-4279,368044
03,SVC Research,6400,543004,"MEUNIER CARLIN & CURFMAN, LLC",817 WEST PEACHTREE STREET SUITE 500,,ATLANTA,GA,30308,373983
06,Kenneth P. Dietrich School of Arts and Sciences,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,374979
61,Pitt Information Technology,6000,316209,WORLD WIDE TECHNOLOGY INC,58 WELDON PARKWAY,,MARYLAND HEIGHTS,MO,63043,375649
35,School of Medicine,7100,349758,SPECIALTY UNDERWRITERS LLC,PO BOX 78075,,MILWAUKEE,WI,53278-0075,376644
42,Greensburg Campus,7000,462276,WEST PENN POWER,PO BOX 3615,,AKRON,OH,44309-3615,376839
80,Athletics,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,377810
85,SOMD Administration,7100,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,379456
92,Business and Auxiliary Services,7400,113479,UNITED STATES POSTAL SERVICE,3900 CROWN ROAD,RM 126,ATLANTA,PA,30304-9651,379965
61,Pitt Information Technology,6400,107576,MICROSOFT CORP,PO BOX 958,,BUFFALO,NY,14207,381500
92,Business and Auxiliary Services,6400,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,387266
03,SVC Research,6400,691516,TTP PLC,MELBOURN SCIENCE PARK,CAMBRIDGE RD MELBOURN,MELBOURN,,SG8 6EE,391000
79,Business Affairs,6400,180110,"KPMG, LLP",1 EAST PRATT ST,,BALTIMORE,MD,21202,397245
67,Facilities Management,6000,123853,LERRO CORP,400 PENN CENTER BLVD,SUITE 721,PITTSBURGH,PA,15235-0000,406834
61,Pitt Information Technology,6400,202268,ADMISSIONS US LLC,5201 CONGRESS AVE STE 220A,,BOCA RATON,FL,33487,411459
03,SVC Research,6400,432769,BARTONY & ASSOCIATES LLC,PO BOX 910,,BUTLER,PA,16003-0910,418985
35,School of Medicine,6000,582238,10X GENOMICS INC,DEPT CH 10944,,PALATINE,IL,60055-0944,419887
67,Facilities Management,7300,645344,WALNUT CAPITAL MCKEE LP,WALNUT CAPITAL MCKEE LP,5500 WALNUT ST STE 300,PITTSBURGH,PA,15232,421677
35,School of Medicine,7100,246844,BECTON DICKINSON & CO,TWO OAK PARK,,BEDFORD,MA,01730,422654
92,Business and Auxiliary Services,7300,334021,SOLDIERS & SAILORS MEMORIAL HALL,4141 5TH AVENUE,,PITTSBURGH,PA,15213,422683
79,Business Affairs,6400,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,428794
06,Kenneth P. Dietrich School of Arts and Sciences,6000,128420,CARL ZEISS MICROSCOPY LLC,CARL ZEISS MEDTEC,5160 HACIENDA DR,DUBLIN,CA,94568,443523
39,School of Health & Rehabilitation Sciences,7100,535381,BAKERY SQUARE HOLDINGS LP,5500 WALNUT STREET,SUITE 300,PITTSBURGH,PA,15232,447435
89,Human Resources,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,447745
35,School of Medicine,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,450680
92,Business and Auxiliary Services,6400,107169,MAROADI TRANSFER AND STORAGE INC,1850 GILL HALL RD,RT 30,FINELYVILLE,PA,15332,451863
85,SOMD Administration,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,457452
06,Kenneth P. Dietrich School of Arts and Sciences,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,458046
85,SOMD Administration,6400,102368,CHARLES RIVER LABORATORIES INC,PO BOX 3869,,BOSTON,MA,02241,459827
10,SVC and Provost,6000,552561,OTHOT LLC,"501 HOLLIDAY DR, SUITE 115",,PITTSBURGH,PA,15520,467500
83,General University,7700,492087,"ARTHUR J GALLAGHER RISK MGMT SVCS, INC",P.O. BOX 71164,,CHICAGO,IL,60694-1164,471901
23,Swanson School of Engineering,6000,633984,RAITH AMERICA INC,1377 LONG ISLAND MOTOR PKWY,STE 101,ISLANDIA,NY,11749,474800
35,School of Medicine,7300,647049,MURWEST LLC,925 LIBERTY AVENUE,8TH FLOOR,PITTSBURGH,PA,15222,480641
30,SVC Health Sciences,6500,102266,CENTER FOR RESEARCH LIBRARIES,6050 S KENWOOD AVE,C/O NERL,CHICAGO,IL,60637-2804,485702
93,Public Safety and Emergency Management,7100,141773,LIGHTHOUSE ELECTRIC CO INC,1957 ROUTE 519 SOUTH,,CANONSBURG,PA,15317,487378
61,Pitt Information Technology,7100,316209,WORLD WIDE TECHNOLOGY INC,58 WELDON PARKWAY,,MARYLAND HEIGHTS,MO,63043,489667
80,Athletics,6400,462706,AUSTIN PEAY STATE UNIVERSITY,681 SUMMER STREET,,CLARKSVILLE,TN,37040,500000
79,Business Affairs,7300,102126,CARNEGIE MELLON UNIVERSITY,THE IMPACT MOVEMENT,4209 WASHINGTON BLVD,BALTIMORE,MD,21227,508138
10,SVC and Provost,6400,620283,EAB,PO BOX 603519,,CHARLOTTE,NC,28260-3519,509091
61,Pitt Information Technology,6400,604464,LPA SOFTWARE SOLUTIONS LLC,PO BOX 8000 DEP 181,,BUFFALO,NY,14267,512968
92,Business and Auxiliary Services,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,513407
91,"Planning, Design and Real Estate",7300,495406,OAK HILL COMMON LLC,ATTN REBECCA NELSON,280 BURROW STREET,PITTSBURGH,PA,15213,516330
39,School of Health & Rehabilitation Sciences,7300,647049,MURWEST LLC,925 LIBERTY AVENUE,8TH FLOOR,PITTSBURGH,PA,15222,516518
60,Libraries,6500,213019,YBP LIBRARY SERVICES,P O BOX 277991,,ATLANTA,GA,30384-7991,527469
44,Bradford Campus,7135,310538,SERVCO SERVICES INC,PO BOX 484,,BRADFORD,PA,16701,528189
31,School of Dental Medicine,7300,643100,BRIDGESIDE PITT LLC,PO BOX 603812,,CHARLOTTE,NC,28260-3812,532442
03,SVC Research,7300,647049,MURWEST LLC,925 LIBERTY AVENUE,8TH FLOOR,PITTSBURGH,PA,15222,535612
85,SOMD Administration,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,545867
06,Kenneth P. Dietrich School of Arts and Sciences,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,557853
67,Facilities Management,7000,271651,PENELEC,PO BOX 3687,,AKRON,OH,44309-3687,560091
55,UPMC Hillman Cancer Center,6000,262204,NIKON INSTRUMENT INC,200 EXECUTIVE DRIVE UNIT A,,EDGEWOOD,NY,11717,564922
80,Athletics,6000,682322,NEP INTEGRATION SOLUTIONS,2 BETA DR,ATTN: ACCOUNTS RECEIVABLE,PITTSBURGH,PA,15238,576452
03,SVC Research,6400,185066,ECKERT SEAMANS CHERIN & MELLOTT LLC,"600 GRANT STREET, 44TH FLOOR",,PITTSBURGH,PA,15219,580863
60,Libraries,6500,271027,OCLC INC,DBA/PRESERVATION RESOURCES,9 SOUTH COMMERCE WAY,BETHLEHEM,PA,18017-0000,582828
92,Business and Auxiliary Services,6600,376590,COMCAST,P.O. BOX 105184,,ATLANTA,GA,30348-5184,599072
67,Facilities Management,7100,109274,PWSA,PO BOX 747055,,PITTSBURGH,PA,15274-7055,601965
60,Libraries,6500,378680,"PROQUEST, LLC",789 E EISENHOWER PKWY,,ANN ARBOR,MI,48106-1346,617928
06,Kenneth P. Dietrich School of Arts and Sciences,7400,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,630208
03,SVC Research,6400,275548,FISH & RICHARDSON P C,255 FRANKLIN STREET,,BOSTON,MA,02110-2804,639560
30,SVC Health Sciences,6500,108632,OVID TECHNOLOGIES INC,4603 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,645161
67,Facilities Management,6000,316209,WORLD WIDE TECHNOLOGY INC,58 WELDON PARKWAY,,MARYLAND HEIGHTS,MO,63043,659412
87,SVC and Chief Financial Officer,6400,374655,JAGGAER,DEPT AT 952232,,ATLANTA,GA,31192-2232,678237
92,Business and Auxiliary Services,6400,175975,ALCO PARKING CORP,CENTRE COMMONS GARAGE,501 MARTINDALE STREET,PITTSBURGH,PA,15212,680396
61,Pitt Information Technology,7100,342625,ORACLE AMERICA INC,SUPPORT SALES AND MARKETING,20 DAVIS DRIVE,BELMONT,CA,94002,682734
54,Office of University Counsel,6400,238309,"BALLARD SPAHR, LLP",999 PEACHTREE ST STE 1000,,ATLANTA,GA,30309-3915,721152
83,General University,7300,112324,WEBSTER OFFICE ASSOCIATES,4415 5TH AVE,,PITTSBURGH,PA,15213,721789
10,SVC and Provost,6400,635013,CARNEGIE DARTLET LLC,210 LITTLETON RD,STE 100,WESTFORD,MA,01886,723082
67,Facilities Management,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,729516
85,SOMD Administration,6000,163005,MEDLINE INDUSTRIES INC,ONE MEDLINE PLACE,,MUNDELEIN,IL,60060-4486,733012
85,SOMD Administration,6400,310846,UPMC PRESBYTERIAN/SHADYSIDE,PO BOX 30099,,COLLEGE STATION,TX,77842-3099,737924
93,Public Safety and Emergency Management,6000,614669,CONDORTECH SERVICES INC,10777 MAIN ST  STE 200,,FAIRFAX,VA,22030,740121
79,Business Affairs,7300,139161,CARNEGIE MUSEUMS OF PITTSBURGH,C/O MR DENNIS MCFADDEN,"4400 FORBES AV, MUSEUM OF ART",PITTBURGH,PA,15213,741000
61,Pitt Information Technology,7400,383164,AT&T MOBILITY,P O BOX 6416,,CAROL STREAM,IL,60197-6416,743113
92,Business and Auxiliary Services,6400,315970,RICOH USA INC,MANAGED SERVICES EASTERN DIST - F52,PO BOX 532545,ATLANTA,GA,30353-2545,749128
85,SOMD Administration,6000,302470,ILLUMINA INC,12864 COLLECTION CENTER DR,,CHICAGO,IL,60693,756437
35,School of Medicine,6400,120472,UNIVERSITY OF PITTSBURGH PHYSICIANS,1650 METROPOLITAN STREET,HARBOR GARDENS 4TH FLOOR,PITTSBURGH,PA,15223,761186
39,School of Health & Rehabilitation Sciences,7300,643100,BRIDGESIDE PITT LLC,PO BOX 603812,,CHARLOTTE,NC,28260-3812,761377
92,Business and Auxiliary Services,6000,162065,CURRAN TAYLOR INC,300 HOUSTON SQUARE,,CANONSBURG,PA,15317,769761
67,Facilities Management,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,783554
67,Facilities Management,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,812125
92,Business and Auxiliary Services,7400,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,818550
85,SOMD Administration,6400,187205,"AM-GARD, INC",PO BOX 931353,,CLEVELAND,OH,44193,827545
92,Business and Auxiliary Services,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,832605
55,UPMC Hillman Cancer Center,7300,107067,MAGEE-WOMENS HOSPITAL OF UPMC,ATTN: ANNE MCGEARY,FORBES AND HALKET ST,PITTSBURGH,PA,15213,847634
54,Office of University Counsel,6400,145809,MARCUS & SHAPIRA LLP,ONE OXFORD CENTRE-35TH FLOOR,301 GRANT STREET,PITTSBURGH,PA,15219-6401,870176
