Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
60,Libraries,6500,340435,ARTSTOR,149 FIFTH AVENUE,8TH FLOOR,NEW YORK,NY,10010,37950
92,Business Operations,6400,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,38000
86,Sr V C Business and Operations,7100,268199,JOHNSON CONTROLS FIRE PROTECTION LP,"3120 UNIONVILLE ROAD, SUITE 400",,CRANBERRY TOWNSHIP,PA,16066,38000
67,Facilities Management,7100,423113,INDUSTRIAL CONTROLS DISTRIBUTORS LLC,DEPT 116241,PO BOX 5211,BINGHAMTON,NY,13902-5211,38111
87,Chief Financial Officer,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,38176
01,Chancellor,6400,575888,"PISANO, MICHAEL",5468 BLACK STREET,,PITTSBURGH,PA,15206,38200
92,Business Operations,6000,219250,ERZEN ASSOCIATES INC,1500  MCCULLY RD,,MONROEVILLE,PA,15146,38238
87,Chief Financial Officer,6400,287664,BOTTOMLINE TECHNOLOGIES INC,325 CORPORATE DR,,PORTSMOUTH,NH,03801,38272
87,Chief Financial Officer,6400,315717,WILLIAMS & FUDGE INC,775 ADDISON AVE,PO BOX 11590,ROCK HILL,SC,29731-6266,38306
24,School of Law,6800,101799,BROUDY PRINTING INC,PO BOX 371102,,PITTSBURGH,PA,15251,38455
67,Facilities Management,6000,599357,CHECKERS INDUSTRIAL PRODUCTS LLC,620 COMPTON ST,,BROOMFIELD,CO,80020,38502
92,Business Operations,7100,112283,WATER HEATER DISTRIBUTORS,3219 LIBERTY AVE,,PITTSBURGH,PA,15201,38584
67,Facilities Management,7140,109761,REES SCIENTIFIC CORP,1007 WHITEHEAD RD EXT,,TRENTON,NJ,08638,38625
92,Business Operations,6000,432339,SHULTS TOYOTA,880 EAST MAIN ST,,BRADFORD,PA,16701,38661
87,Chief Financial Officer,6000,117398,OFMS INC DBA INSITE,336 Main Street,,Cambridge,MA,02142-1014,38772
67,Facilities Management,6000,157600,HAJOCA CORP,850 HORNER STREET,,JOHNSTOWN,PA,15901,38827
92,Business Operations,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,38862
44,Bradford Campus,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,38862
67,Facilities Management,6000,607440,B-LINE MEDICAL LLC,PO BOX 200083,,PITTSBURGH,PA,15251-0083,39000
92,Business Operations,7400,110156,SAGE PUBLICATIONS INC,6 BONHILL ST,,LONDON,,EC2A 4PU,39039
41,Johnstown Campus,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,39039
03,Sr V C Research,6000,316209,WORLD WIDE TECHNOLOGY INC,58 WELDON PARKWAY,,MARYLAND HEIGHTS,MO,63043,39257
67,Facilities Management,7400,109233,PITTSBURGH PLUMBING AND HEATING,PO BOX 600,,AKRON,OH,44309-0600,39314
89,V C Human Resources,6400,588170,"CAMMACK LARHETTE ADVISORS, LLC",40 WALL ST 56TH FLR,,NEW YORK,NY,10005,39330
90,Western Psychiatric Institute and Clinic,7300,531222,FAPD LLC,761 OSAGE ROAD,,PITTSBURGH,PA,15243,39334
30,Sr V C Health Sciences,6500,108189,NEW ENGLAND JOURNAL OF MEDICINE,10 SHATTUCK STREET,,BOSTON,MA,02115-6094,39431
92,Business Operations,7100,102406,CHEMSEARCH,23261 NETWORK PL,,CHICAGO,IL,60673-1232,39446
92,Business Operations,7400,193612,MIDWEST COLLEGE MARKETING GROUP INC,110 PARKLAND PLAZA,SUITE B,ANN ARBOR,MI,48103,39529
39,School of Health & Rehabilitation Sciences,6400,611419,"JAMES, GRETCHEN HOWEY",621 BERKSHIRE DR,,PITTSBURGH,PA,15215,39600
23,Swanson School of Engineering,6000,158386,ANSYS INC,PO BOX 4843,,BOSTON,MA,02212-4843,39600
56,V C Institutional Advancement,6400,103656,DUQUESNE CLUB,325 6TH AVE,,PITTSBURGH,PA,15222,39625
42,Greensburg Campus,6600,583034,APOGEE TELECOM INC,715 WEST 23RD ST,,AUSTIN,TX,78705,39672
61,Computing Services & Systems Development,7400,482143,COMCAST BUSINESS,ONE COMCAST CENTER 32ND FL,,PHILADELPHIA,PA,19103-2838,39700
41,Johnstown Campus,6000,158562,THOMAS FEED MILL,RD#2,,HOLLSOPPLE,PA,15935,39729
79,Business Affairs,7300,102126,CARNEGIE MELLON UNIVERSITY,THE IMPACT MOVEMENT,4209 WASHINGTON BLVD,BALTIMORE,MD,21227,39815
35,School of Medicine,6000,262204,NIKON INSTRUMENT INC,200 EXECUTIVE DRIVE UNIT A,,EDGEWOOD,NY,11717,39844
10,Sr V C and Provost,6000,250146,COLLEGENET INC,805 SW BROADWAY,SUITE 1600,PORTLAND,OR,97205,39890
92,Business Operations,7140,149494,MASCARO CONSTRUCTION CO LP,1501 REEDSDALE ST,SUITE 202,PITTSBURGH,PA,15233,39980
51,University Center for International Studies,6000,552403,MESHNET LICENSING,206 N 22 ST,,PHILADELPHIA,PA,19103,40000
61,Computing Services & Systems Development,6600,102126,CARNEGIE MELLON UNIVERSITY,THE IMPACT MOVEMENT,4209 WASHINGTON BLVD,BALTIMORE,MD,21227,40000
87,Chief Financial Officer,6400,218788,NEW HORIZONS COMPUTER LEARNING CENTER OF,PO BOX 863,,LAKE FOREST,IL,60045-0863,40000
06,Kenneth P. Dietrich School of Arts and Sciences,6900,109776,REGENTS OF THE UNIVERSITY OF CALIFORNIA,520 LEE ENTRANCE 109,,AMHERST,NY,14228,40000
03,Sr V C Research,6400,104392,"FRASER, JEFFREY D",824 VERONICA DRIVE,,PITTSBURGH,PA,15235,40000
60,Libraries,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,40032
41,Johnstown Campus,6000,381167,BEST LINE EQUIPMENT INC,140 HAWBAKER INDUSTRIAL DR,,STATE COLLEGE,PA,16803,40136
94,School of Computing and Information,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,40209
06,Kenneth P. Dietrich School of Arts and Sciences,7400,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,40237
92,Business Operations,7135,397922,PRO WORKS PROFESSIONAL SERVICES INC,4180 GLASGOW ROAD,,VALENCIA,PA,16059,40275
31,School of Dental Medicine,6000,110976,DENTALEZ INC,STARDENTAL,1816 COLONIAL VILLAGE LN,LANCASTER,PA,17601-5864,40296
67,Facilities Management,7135,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,40315
33,School of Pharmacy,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,40403
67,Facilities Management,6400,105257,HF LENZ CO,1407 SCALP AVE,,JOHNSTOWN,PA,15904,40542
55,UPMC Hillman Cancer Center,7100,242608,QUALITY REPAIR SERVICES LLC,PO BOX 18235,,PITTSBURGH,PA,15236,40585
60,Libraries,6000,245590,CAVANAUGH MARKETING NETWORK,101 BELLEVUE ROAD,SUITE 201,PITTSBURGH,PA,15229,40599
06,Kenneth P. Dietrich School of Arts and Sciences,6000,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,40712
61,Computing Services & Systems Development,6400,608572,ENTIT SOFTWARE LLC,5758 W LAS POSITAS BLVD,,PLEASANTON,CA,94588,40759
67,Facilities Management,6000,290170,V-SYSTEMS,128 THIRD STREET,,PITTSBURGH,PA,15238,40765
92,Business Operations,7400,105082,HARRY GUCKERT CO,810 W N AVE,,PITTSBURGH,PA,15233,40799
01,Chancellor,6400,612153,ROOT & ALL LLC,327 PITT STREET,,PITTSBURGH,PA,15221,40800
61,Computing Services & Systems Development,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,40805
54,Office of University Counsel,6400,443879,K&L GATES LLP,PO BOX 844255,,BOSTON,MA,02284,40827
31,School of Dental Medicine,6000,100115,ACE SURGICAL SUPPLY CO,1034 PEARL ST,PO BOX 1710,BROCKTON,MA,02301,40989
85,School of Medicine Division Administration,7135,274294,ST MORITZ BUILDING SERVICES INC,C/O FIRST COMMONWEALTH BANK,PO BOX 5018,GREENSBURG,PA,15601-5118,41015
31,School of Dental Medicine,6000,218809,KERR CORPORATION,14338 COLLECTION CENTER DR,,CHICAGO,IL,60693,41019
33,School of Pharmacy,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,41068
92,Business Operations,7100,471330,CANNON BOILER WORKS INC,510 CONSTITUTION BOULEVARD,,NEW KENSINGTON,PA,15068,41148
44,Bradford Campus,6400,207917,PROGRESSIVE DIRECT MARKETING,3242 UNION ROAD,,CHEEKTOWAGA,NY,14227-0000,41188
32,School of Nursing,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,41213
90,Western Psychiatric Institute and Clinic,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,41249
35,School of Medicine,6000,109607,QIAGEN INC,P.O. BOX 5132,,CAROL STREAM,IL,60197-5132,41321
92,Business Operations,7135,261928,LISANTI PAINTING INC,1636 ARLINGTON AVE,,PITTSBURGH,PA,15210,41360
15,College of General Studies,6400,109200,PITTSBURGH FILMMAKERS INC,6300 FIFTH AVENUE,,PITTSBURGH,PA,15232,41415
92,Business Operations,7400,341597,TAYLOR & FRANCIS GROUP LLC,CHERITION HOUSE NORTH WAY,CENGAGE LEARNING EMEA LTD,ANDOVER,,SP10 5BE,41424
67,Facilities Management,6000,109890,RICE ELECTRIC CO,P O BOX 429,,EIGHTY FOUR,PA,15330,41541
31,School of Dental Medicine,7400,119105,PREMIER DENTAL PRODUCTS CO,PO BOX 62067,,KING OF PRUSSIA,PA,66049-0000,41587
35,School of Medicine,6000,582238,10X GENOMICS INC,DEPT CH 10944,,PALATINE,IL,60055-0944,41603
67,Facilities Management,6000,348704,SANI-TECH SYSTEMS INC,16015 MAIN ST NE,PO BOX 444,DUVALL,WA,98019,41607
85,School of Medicine Division Administration,7100,133316,SEALING SPECIALISTS & SERVICE CO.,969 WILLIAM FLYNN HIGHWAY,ROUTE 8,GLENSHAW,PA,15116,41631
80,Athletics,6400,112896,WTAE-TV,P.O. BOX 26887,,LEHIGH VALLEY,PA,18002-6887,41721
39,School of Health & Rehabilitation Sciences,6400,603470,SPINE CARE PARTNERS,600 PAWTUCKET AVE,,PAWTUCKET,RI,02860,41757
03,Sr V C Research,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,41826
85,School of Medicine Division Administration,7100,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,41878
92,Business Operations,7100,137350,R C KILLIGREW COMPANY,101 CHAPEL HILL DRIVE,,PITSBURGH,PA,15238,41896
34,Graduate School of Public Health,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,41960
92,Business Operations,7300,459086,WYNDHAM GRAND PITTSBURGH DOWNTOWN,600 COMMONWEALTH PLACE,,PITTSBURGH,PA,15222,42065
67,Facilities Management,6000,117606,BM KRAMER & CO INC,69 SOUTH 20TH ST,,PITTSBURGH,PA,15203-1986,42366
56,V C Institutional Advancement,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,42382
94,School of Computing and Information,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,42478
35,School of Medicine,6000,108260,NEWPORT CORP,13976 COLLECTION CENTER DR,,CHICAGO,IL,60693,42495
80,Athletics,6400,625394,FOGLER ENTERPRISES,612 BEAVER PARK DR,,ELGIN,SC,29045,42500
56,V C Institutional Advancement,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,42838
10,Sr V C and Provost,6400,559428,YOUVISIT LLC,"20533 BISCAYNE BLVD, SUITE 1322",,AVENTURA,FL,33180,42851
67,Facilities Management,7100,426541,STATE WORKERS INSURANCE FUND,"100 LACKAWANNA AVE, P.O. BOX 5125",,SCRANTON,PA,18505-5125,42946
41,Johnstown Campus,7100,159382,MAKDAD INDUSTRIAL SUPPLY CO INC,PO BOX 831,1227-31 9TH AVE,ALTOONA,PA,16603,42974
85,School of Medicine Division Administration,7100,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,43011
56,V C Institutional Advancement,6000,610225,AVEPOINT INC,525 WASHINGTON BLVD SUITE 1400,,JERSEY CITY,NJ,07310,43042
35,School of Medicine,6400,159221,UNIVERSITY OF GEORGIA RESEARCH FOUNDATIO,CONTRACTS AND GRANTS DEPARTMENT,BUSINESS SERVICES BUILDING RM B-4,ATHENS,GA,30602-4222,43058
35,School of Medicine,6000,364467,AQUIFER INC,7016 ROOM 27 BUTLER II,DARTMOUTH MEDICAL SCHOOL,HANOVER,NH,03755,43400
80,Athletics,6400,446194,"LANDMARK EVENT STAFFING SERVICES, INC",4131 HARBOR WALK DRIVE,,FORT COLLINS,CO,80525,43515
85,School of Medicine Division Administration,6000,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,43595
31,School of Dental Medicine,6000,163109,SIRONA DENTAL SYSTEMS LLC,PO BOX 410100,,CHARLOTTE,NC,28241-0100,43620
89,V C Human Resources,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,43713
06,Kenneth P. Dietrich School of Arts and Sciences,6000,111418,THORLABS INC,435 ROUTE 206,PO BOX 366,NEWTON,NJ,07860,43731
67,Facilities Management,6400,557713,ENERGY HIPPO INC,1816 LAFAYETTE STREET,,ALAMEDA,CA,94501,43760
44,Bradford Campus,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,43768
21,Katz Graduate School of Business,6000,111807,UNIVERSITY OF CHICAGO,PO BOX 4110,OFFICE OF THE BURSAR,CAROL STREAM,IL,60197-4110,43830
23,Swanson School of Engineering,6000,466249,US DIDACTIC INC,52 RILEY RD,SUITE 371,CELEBRATION,FL,34747-5420,43854
35,School of Medicine,6000,121882,ABX ADVANCED BIOCHEMICAL COMPOUNDS GMBH,SCHILLERSTRABE 23,,DRESDEN,,D-01326,43898
32,School of Nursing,6400,314967,GOOGLE ADWORDS,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,43919
80,Athletics,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,44158
67,Facilities Management,7000,626660,ARUP USA INC,77 WATER STREET,,NEW YORK,NY,10005,44200
44,Bradford Campus,6000,124742,SPORTS LOCKER,711 WEST STATE ST,,OLEAN,NY,14760,44235
31,School of Dental Medicine,6000,309302,ACADENTAL,PO BOX 19567,,LENEXA,KS,66285-9567,44421
06,Kenneth P. Dietrich School of Arts and Sciences,6000,534248,KEYSIGHT TECHNOLOGIES INC,32837 COLLECTIONS CENTER DR,,CHICAGO,IL,60693-0328,44441
67,Facilities Management,6000,347715,TMA SYSTEMS LLC,PO BOX 2324,,OKLAHOMA CITY,OK,73101,44488
92,Business Operations,7135,542098,PPG ARCHITECTURAL COATINGS,PO BOX 536864,,ATLANTA,GA,30353-6864,44508
41,Johnstown Campus,7100,157516,MARC- SERVICE INC,135 5TH STREET,SUITE 3,WINDBER,PA,15963,44931
67,Facilities Management,6000,174838,HIGHWAY EQUIPMENT CO,DEPT L305P,,PITTSBURGH,PA,15264,44990
44,Bradford Campus,6400,494549,CHEGG INC,DEPT 34915,PO BOX 39000,SAN FRANCISCO,CA,94139,45000
01,Chancellor,7400,609954,EAM ADVERTISING LLC,"5404 WHITSETT AVE, SUITE 50",,LOS ANGELES,CA,91607,45000
44,Bradford Campus,6400,333930,AMERICAN REFINING GROUP INC,77 NORTH KENDALL AVE,,BRADFORD,PA,16701,45180
80,Athletics,6800,295146,ALPHAGRAPHICS #514,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,45194
92,Business Operations,7135,357267,GS JONES,8347 OHIO RIVER BLVD,,PITTSBURGH,PA,15202,45233
25,Graduate School of Public & International Affairs,6400,111220,SYRACUSE UNIVERSITY,CSTEP CONFERENCE,COLLINS HALL 308,BRONX,NY,10458,45326
21,Katz Graduate School of Business,6000,115786,HARVARD BUSINESS SCHOOL PUBLISHING,60 HARVARD WAY,BOX 230-5,BOSTON,MA,02163-1001,45341
80,Athletics,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,45390
89,V C Human Resources,6000,150730,UNITED STATES TREASURY,AF OFFICE OF SCIENTIFIC RESEARCH,875 N. RANDOLPH ST,ARLINGTON,VA,22203,45403
41,Johnstown Campus,6600,614133,BULK TV & INTERNET,PO BOX 638671,,CINCINNATI,OH,45263-8671,45438
42,Greensburg Campus,6800,130061,FOTORECORD PRINT CENTER,45 EAST PITTSBURGH STREET,,GREENSBURG,PA,15601,45470
61,Computing Services & Systems Development,7400,288543,T MOBILE,PO BOX 742596,,CINCINNATI,OH,45274-2596,45645
41,Johnstown Campus,7135,178334,WASTE MANAGEMENT,WM LAMP TRACKER INC,PO BOX 932962,ATLANTA,GA,31193,45662
80,Athletics,6400,608857,CGS IMAGING LLC,6950 HALL ST,,HOLLAND,OH,43528,45709
61,Computing Services & Systems Development,6400,470674,CAMPUS LABS,210 ELLICOTT STREET,SUITE 200,BUFFALO,NY,14203,45749
01,Chancellor,7400,558135,AWESOME FILMS LLC,2653 GLOUCESTER DRIVE,,PITTSBURGH,PA,15241,45750
85,School of Medicine Division Administration,7100,302470,ILLUMINA INC,12864 COLLECTION CENTER DR,,CHICAGO,IL,60693,45900
41,Johnstown Campus,6400,518292,ARBITERPAY,200 EAST SOUTH TEMPLE,SUITE 210,SALT LAKE CITY,UT,84111,46022
85,School of Medicine Division Administration,7100,112096,VECTOR SECURITY,30 INGOLD ROAD,,BURLINGAME,CA,94010,46127
67,Facilities Management,6000,103285,DAVIS-FETCH CORP OF PENNSYLVANIA,743 ROSS AVE,,PITTSBURGH,PA,15221,46142
83,General University,6400,357600,MARSH CLEARSIGHT LLC,540 W MADISON ST STE 1200,,CHICAGO,IL,60661,46301
54,Office of University Counsel,6400,418868,JONES DAY,901 LAKESIDE AVENUE,NORTH POINT BUILDING,CHICAGO,IL,44114,46468
60,Libraries,6900,562023,INTERLIBRARY DELIVERY SERVICE OF PA,705 N SHADY RETREAT ROAD,,DOYLESTOWN,PA,18901-2507,46564
67,Facilities Management,7100,104635,GEORGE V HAMILTON INC,PO BOX 76532,,CLEVELAND,OH,44101-6500,46648
67,Facilities Management,6000,246133,BUILDERS HARDWARE AND SPECIALTY CO,2002 WEST 16TH ST,,ERIE,PA,16505,46761
92,Business Operations,7400,148062,LEAGUE COLLEGIATE WEAR INC,BRIDGEPORT BUSINESS PARK,401 E FOURTH ST,BRIDGEPORT,PA,19405,46962
80,Athletics,6000,284609,NIKE USA INC,LICENSED & TEAM APPAREL,PO BOX 277482,ATLANTA,GA,30384-7482,47008
94,School of Computing and Information,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,47050
67,Facilities Management,6400,102785,COMPUCOM INC,7171 FOREST LANE,,DALLAS,TX,75230,47088
67,Facilities Management,6000,111723,UNITED REFRIGERATION INC,72 BENBRO DR,,CHEEKTOWAGA,NY,14225,47123
06,Kenneth P. Dietrich School of Arts and Sciences,6400,465876,MOORHOUSE & ASSOCIATES LLC,1971 CRAFTON BLVD,,PITTSBURGH,PA,15205,47180
89,V C Human Resources,6400,457583,LINKEDIN CORPORATION,62228 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693-0622,47248
85,School of Medicine Division Administration,6000,511904,HENRY SCHEIN ANIMAL HEALTH,3820 TWIN CREEKS DR,,COLUMBUS,OH,43204,47303
55,UPMC Hillman Cancer Center,6000,109979,ROCHE DIAGNOSTICS CORP,DEPT AT 952243,,ATLANTA,GA,31192-2243,47400
67,Facilities Management,6000,293616,"JAMES GALLERY, INC",413 SOUTH MAIN STREET,,PITTSBURGH,PA,15220,47495
03,Sr V C Research,6400,169941,TRIPP UMBACH INC,1903 W 8TH ST,PMB 111,ERIE,PA,16505,47500
55,UPMC Hillman Cancer Center,6000,324212,CELLGENIX GMBH,602 HILLSIDE AVENUE,,ANTIOCH,IL,60002,47738
67,Facilities Management,7000,239296,COLUMBIA GAS OF PENNSYLVANIA,PO  BOX 830012,,BALTIMORE,MD,21283-0012,47768
01,Chancellor,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,47808
31,School of Dental Medicine,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,47857
30,Sr V C Health Sciences,6500,227018,MARY ANN LIEBERT INC,2 MADISON AVENUE - 2ND FLOOR,,LARCHMONT,NY,10538,47877
92,Business Operations,7140,318493,PAPPY JOE CONSTRUCTION CO INC,1506 JOCKEY MOORE RD,,ELLWOOD CITY,PA,16117-1602,47880
92,Business Operations,7400,120957,VOYAGER FLEET SYSTEMS INC,PO BOX 790049,,HOUSTON,TX,77279-0049,47979
55,UPMC Hillman Cancer Center,6000,104578,GEMINI BIOPRODUCTS LLC,5115 DOUGLAS FIR RD,UNIT M,CALABASAS,CA,91302,48133
21,Katz Graduate School of Business,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,48223
31,School of Dental Medicine,6000,112453,WHIP MIX CORP,1730 E PROSPECT RD SUITE 101,,FORT COLLINS,CO,80525,48408
92,Business Operations,6000,457331,BOBCAT OF KANE,3088 ROUTE 219,,KANE,PA,16735,48472
92,Business Operations,7400,504803,XANEDU PUBLISHING INC,4750 VENTURE DRIVE,SUITE 400,ANN ARBOR,MI,48106-0998,48512
24,School of Law,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,48548
92,Business Operations,6000,588356,COSTAR REALTY INFORMATION INC,PO BOX 791123,,BALTIMORE,MD,21279-1123,48677
01,Chancellor,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,48689
85,School of Medicine Division Administration,7100,293985,QUALITY MECHANICAL SERVICES INC,1300 HULTON RD,,VERONA,PA,15147,48710
92,Business Operations,6400,320366,RESIDENTIAL MANAGEMENT SYSTEMS INC,9131 ANSON WAY,SUITE 301,RALEIGH,NC,27615-5050,48813
92,Business Operations,7135,596852,B&B WINDOW CLEANING AND BUILDING SERVICE,1057 MCKENNA AVE,,PITTSBURGH,PA,15205,48975
85,School of Medicine Division Administration,7100,100212,AG MAURO CO,310 ALPHA DR,,PITTSBURGH,PA,15238,49030
03,Sr V C Research,6900,103403,DEPARTMENT OF ENVIRONMENTAL PROTECTION,400 MARKET ST,PO BOX 8455,HARRISBURG,PA,17105-8455,49350
80,Athletics,7135,112860,CARPENTER CONNECTION,FIRST STREET & ELLSWORTH AVENUE,,HEIDELBERG,PA,15106,49417
85,School of Medicine Division Administration,7100,291202,AQUANEERING INC,7960 STROMESA CT,,SAN DIEGO,CA,92126,49447
92,Business Operations,7400,606807,47 BRAND LLC,19 YAWKEY WAY,,BOSTON,MA,02215,49452
92,Business Operations,7400,513154,CANON SOLUTIONS AMERICA INC,300 COMMERCE SQUARE BLVD,,BURLINGTON,NJ,08016,49549
06,Kenneth P. Dietrich School of Arts and Sciences,6400,224529,RESEARCH FOUNDATION OF THE CITY UNIVERSI,"695 PARK AVE, HUNTER COLLEGE EAST",JOSEPHINE UBILA,NEW YORK,NY,10021,49584
22,School of Education,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,49795
92,Business Operations,6000,273756,REGARDING CARDS INC,309 E 12TH AVE,,MITCHELL,SD,57301,49828
10,Sr V C and Provost,7400,423272,"VERSA PRESS, INC",1465 SPRING BAY ROAD,,EAST PEORIA,IL,61611-9788,49835
67,Facilities Management,7140,521718,AIMS GROUP INC,31805 W EIGHT MILE RD,,LIVONIA,MI,48152,49874
01,Chancellor,7400,253294,JCDECAUX AIRPORT,PO BOX 5436,,NEW YORK,NY,10087-5436,50000
01,Chancellor,6900,160900,AMERICAN COUNCIL OF LEARNED SOCIETIES,228 EAST 45TH STREET,,NEW YORK,NY,10017-3398,50000
10,Sr V C and Provost,6400,420596,CAPPEX.COM LLC,230 WEST MONROE ST,SUITE 1200,CHICAGO,IL,60606,50000
80,Athletics,6400,579580,PURSUANT GROUP INC,5151 BELT LINE ROAD SUITE 900,,DALLAS,TX,75254,50000
41,Johnstown Campus,6700,112009,US POSTAL SERVICE,CMRS PB,PO BOX 0566,CAROL STREAM,IL,60132,50000
21,Katz Graduate School of Business,6400,607212,ALSCHULER COMMUNICATIONS LLC,5700 BUNKERHILL ST PH4,,PITTSBURGH,PA,15206,50000
35,School of Medicine,7100,108514,OLYMPUS AMERICA INC,3500 CORPORATE PKWY,PO BOX 610,CENTER VALLEY,PA,18034-0610,50135
32,School of Nursing,6000,576980,AKCIA INCORPORATION,107 E US HWY 69,,KANSAS CITY,MO,64119,50135
92,Business Operations,7300,175975,ALCO PARKING CORP,CENTRE COMMONS GARAGE,501 MARTINDALE STREET,PITTSBURGH,PA,15212,50177
31,School of Dental Medicine,7400,184614,DENTSPLY NORTH AMERICA LLC,33544 TREASURY CENTER,,CHICAGO,IL,60694-3500,50269
23,Swanson School of Engineering,6400,187422,FEI COMPANY,2718 PAYSPHERE CIR,,CHICAGO,IL,60674,50276
10,Sr V C and Provost,6400,214828,ACT INC,PINE WEST PLAZA IV,WASHINGTON AVENUE EXT,ALBANY,NY,12205,50383
67,Facilities Management,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,50437
39,School of Health & Rehabilitation Sciences,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,50741
60,Libraries,6500,295222,MIPP INTERNATIONAL,POB 731,MOSCOW 115304,MOSCOW,,RUSSIAN,50892
35,School of Medicine,7100,268132,RIGAKU AMERICAS CORPORATION,23721 NETWORK PLACE,,CHICAGO,IL,60673-1237,50996
23,Swanson School of Engineering,6000,603507,RABBIT LASER USA LLC,1320 HOOK DRIVE,,MIDDLETOWN,OH,45042,51061
31,School of Dental Medicine,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,51170
