RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,Szipcode,Amount,
67,Facilities Management,6000,111351,TF CAMPBELL CO INC,1521 SAW MILL RUN BLVD,,PITTSBURGH,PA,15210,20899,
06,Kenneth P. Dietrich School of Arts and Sciences,7400,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,20900,
80,Athletics,6400,203484,LAMAR COMPANIES,PO BOX 96030,,BATON ROUGE,LA,70896,20940,
34,Graduate School of Public Health,6800,505881,KDC OR KING DIGITAL AND COMMERCIAL OFFSE,550 CHAUVET DRIVE,,PITTSBURGH,PA,15275,20946,
55,UPMC Hillman Cancer Center,6400,336154,US DEPARTMENT OF HOMELAND SECURITY,4141 NORTH SAINT AUGUSTINE ROAD,USCIS TEXAS SERVICE CENTER,DALLAS,TX,75227,20955,
80,Athletics,6400,659703,INSTITUTE FOR SPORT AND SOCIAL JUSTICE I,4000 CENTRAL FLORIDA BLVD,BUSINESS ADMINISTRATION II,ORLANDO,FL,32816,20983,
92,Business Operations,7400,645583,L2 BRANDS LLC,300 FAME AVE,,HANOVER,PA,17331,20986,
42,Greensburg Campus,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,21000,
87,Chief Financial Officer,6400,103962,ALLTRAN EDUCATION INC,5800 N COURSE DR,,HOUSTON,TX,77072,21063,
10,Sr V C and Provost,6400,102785,COMPUCOM INC,7171 FOREST LANE,,DALLAS,TX,75230,21096,
41,Johnstown Campus,7135,656326,JOHNSTOWN RESTORATION LLC,SERVICE MASTER BY JOHNSTOWN CONSTRUCTION,124 DONALD LANE,JOHNSTOWN,PA,15904,21101,
60,Libraries,6500,436666,BEIJING ZHENBEN TECHNOLOGY LLC,MAILBOX 100036-2,,BEIJING,,100036,21106,
79,Business Affairs,6400,487817,MAXIMUS HIGHER EDUCATION INC,PO BOX 791188,,BALTIMORE,MD,21279-1188,21125,
41,Johnstown Campus,7100,567289,"L & M EXCAVATING CO., INC",1094 MT AIRY DR,,JOHNSTOWN,PA,15904,21155,
23,Swanson School of Engineering,6000,103467,DIGI-KEY CORP 1332,701 BROOKS AVENUE SOUTH,POST OFFICE BOX 677,THIEF RIVER FALLS,MN,56701-0677,21160,
80,Athletics,7135,629583,COLUMBUS SIGN COMPANY,1515 EAST FIFTH AVE,,COLUMBUS,OH,43219,21174,
86,Sr V C Business and Operations,7100,496010,ELOOP LLC,2010 BORLAND FARM ROAD,,EXPORT,PA,15632,21225,
67,Facilities Management,6000,108797,PAUL LUMBER AND SUPPLY CO,4072 LIBERTY AVE,PO BOX 9280,PITTSBURGH,PA,15224-0280,21232,
89,VC Human Resources,6400,291388,INTERSTATE TAX SERVICE INC,PO BOX 1490,,MECHANICSBURG,PA,17055-1490,21234,
31,School of Dental Medicine,6000,110976,DENTALEZ INC,STARDENTAL,1816 COLONIAL VILLAGE LN,LANCASTER,PA,17601-5864,21258,
92,Business Operations,7100,391460,J&R UPHOLSTERY BLINDS INC,453 DAVIDSON RD,,PITTSBURGH,PA,15239-1781,21283,
60,Libraries,6400,416311,SPRINGSHARE LLC,31 GREYLOCK DRIVE,,GANSEVOORT,NY,12831,21374,
83,General University,7700,375624,"EMPLOYMENT BACKGROUND INVESTIGATIONS, IN",PO BOX 69200,,BALTIMORE,MD,21264-9200,21381,
10,Sr V C and Provost,7400,111413,"THOMSON-SHORE, INC",PO BOX 75267,,BALTIMORE,MD,21275-5267,21388,
31,School of Dental Medicine,6000,511889,GEISTLICH PHARMA NORTH AMERICA INC,PO BOX 789457,,PHILADELPHIA,PA,19178-9457,21424,
05,Student Affairs,6400,401823,COMPASS BUSINESS SOLUTIONS INC,PO BOX 1932,,CRANBERRY TOWNSHIP,PA,16066,21463,
91,University of Pittsburgh Applied Research Center,7135,397922,PRO WORKS PROFESSIONAL SERVICES INC,4180 GLASGOW ROAD,,VALENCIA,PA,16059,21505,
60,Libraries,6500,108557,OPTICAL SOCIETY OF AMERICA,MEMBER SERVICES DEPT,PO BOX 1976,BALTIMORE,MD,21298-8329,21541,
85,School of Medicine Division Administration,7100,183341,SSM INDUSTRIES INC,3401 GRAND AVE,,PITTSBURGH,PA,15225,21568,
54,Office of University Counsel,6400,418868,JONES DAY,901 LAKESIDE AVENUE,NORTH POINT BUILDING,CHICAGO,IL,44114,21596,
86,Sr V C Business and Operations,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,21596,
85,School of Medicine Division Administration,6000,112285,WATERS TECHNOLOGIES CORP,PO BOX 101066,,ATLANTA,GA,30392,21611,
67,Facilities Management,6000,144061,CLEVELAND BROTHERS EQUIPMENT CO INC,PO BOX 417094,,BOSTON,MA,02241-7094,21618,
92,Business Operations,7140,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,21633,
92,Business Operations,7100,646035,CITY COLLISION INC,3015 LIBERTY AVENUE,,PITTSBURGH,PA,15201,21688,
42,Greensburg Campus,7100,185454,AB SPECIALTIES INC,1101 RANDALL COURT,SUITE 105,EXPORT,PA,15632,21704,
31,School of Dental Medicine,6000,546586,ALLOFE SOLUTIONS,2510 WEST 6TH STREET,,LAWRENCE,KS,66049,21710,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,129173,BURKE & MICHAEL INC,833 BEECH AVE,,PITTSBURGH,PA,15233,21759,
67,Facilities Management,7100,117606,BM KRAMER & CO INC,69 SOUTH 20TH ST,,PITTSBURGH,PA,15203-1986,21793,
51,University Center for International Studies,6400,104531,GATEWAY CLIPPER FLEET,9 STATION SQUARE DOCK,,PITTSBURGH,PA,15219,21829,
94,School of Computing and Information,6000,270675,RED OAK BRANDED SOLUTIONS,531 PHILADELPHIA STREET,,INDIANA,PA,15701,21840,
85,School of Medicine Division Administration,6000,202356,OTTO ENVIRONMENTAL LLC,11015 W LAYTON AVE STE A,,GREENFIELD,WI,53228,21843,
21,Katz Graduate School of Business,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,21853,
42,Greensburg Campus,7000,434770,PEOPLES NATURAL GAS,PO BOX 9037,,ADDISON,TX,75001-9037,21863,
01,Chancellor,6400,635591,"MENDELSON, ROBERT C",1360 DENNISTON AVE,,PITTSBURGH,PA,15217,21900,
10,Sr V C and Provost,6400,109257,"PITTSBURGH STOP, INC",126 W ELIZABETH ST,,PITTSBURGH,PA,15207,21937,
86,Sr V C Business and Operations,7135,459667,TRADEBE TREATMENT AND RECYCLING LLC,P.O. BOX 809041,,CHICAGO,IL,60680,21974,
87,Chief Financial Officer,6400,456634,THOMSON REUTERS (TAX & ACCOUNTING) INC,PO BOX 6016,,CAROL STREAM,IL,60197-6016,21985,
92,Business Operations,6000,247105,CONTINENTAL OFFICE ENVIRONMENTS,PO BOX 29908,,COLUMBUS,OH,43229-7508,21989,
85,School of Medicine Division Administration,7100,225573,ALTERNATIVE DESIGN MFG,PO BOX 6330,,SILOAM SPRINGS,AR,72761-6330,22005,
22,School of Education,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,22075,
23,Swanson School of Engineering,6000,107833,MSC INDUSTRIAL SUPPLY COMPANY,2025 ONTARIO STREET,KEY BANK-MAIL STOP OH-01-00-0511,CLEVELAND,OH,44115,22085,
44,Bradford Campus,6400,207917,PROGRESSIVE DIRECT MARKETING,3242 UNION ROAD,,CHEEKTOWAGA,NY,14227-0000,22088,
85,School of Medicine Division Administration,7140,149494,MASCARO CONSTRUCTION CO LP,1501 REEDSDALE ST,SUITE 202,PITTSBURGH,PA,15233,22089,
86,Sr V C Business and Operations,7100,490206,MSA SECURITY,9 MURRAY STREET,2ND FLOOR,NEW YORK,NY,10007,22100,
90,Western Psychiatric Institute and Clinic,6000,645598,WEARABLE SENSING LLC,7941 DANCY RD,,SAN DIEGO,CA,92126,22110,
44,Bradford Campus,7400,255752,CHAMPION CUSTOM PRODUCTS,22727 NETWORK PLACE,,CHICAGO,IL,60673-1227,22135,
41,Johnstown Campus,7100,156962,EASTERN ELEVATOR SERVICE AND SALES CO,518 VERLA DRIVE,PO BOX 158,WINDBER,PA,15963-0158,22139,
03,Sr V C Research,6000,273126,ON SITE SYSTEMS INC,23 N GORE AVE,SUITE 200,ST LOUIS,MO,63119,22140,
92,Business Operations,7400,110208,SAMSILL,4301 MANSFIELD HWY,,FORT WORTH,TX,76119,22143,
01,Chancellor,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,22146,
35,School of Medicine,7100,205489,BITPLANE INC,ZURCHER KANTONALBANK,ACCT#1321-0013-218,CH-8910 AFFOLTERN AM ALBS,,,22159,
67,Facilities Management,7100,110360,SCOTT ELECTRIC CO,PO BOX S,,GREENSBURG,PA,15601-0899,22181,
92,Business Operations,7135,499640,AMERICLEAN OF WESTERN PA,429 ADARA WAY,,PITTSBURGH,PA,15210,22200,
85,School of Medicine Division Administration,6000,109484,PRO-AM SAFETY INC,551 KEYSTONE DR,,WARRENDALE,PA,15086,22207,
89,VC Human Resources,6000,325307,"JOBTARGET, LLC",PO BOX 791122,,BALTIMORE,MD,21279-1122,22233,
60,Libraries,6500,408106,RETTA LIBROS LIDERLAF SA,P O BOX 669236,,MIAMI,FL,33166,22249,
67,Facilities Management,7100,290170,V-SYSTEMS,128 THIRD STREET,,BLAWNOX,PA,15238,22254,
23,Swanson School of Engineering,6400,128420,CARL ZEISS MICROSCOPY LLC,CARL ZEISS MEDTEC,5160 HACIENDA DR,DUBLIN,CA,94568,22267,
60,Libraries,6500,207773,ALIBRIS,75 REMITTANCE DRIVE,SUITE 6046,CHICAGO,IL,60675-6046,22267,
01,Chancellor,6400,625287,"FOCAL POINT DATA RISK ADVISORS, FOCAL PO",201 EAST KENNEDY BLVD SUITE 1750,,TAMPA,FL,33602,22304,
32,School of Nursing,6000,163005,MEDLINE INDUSTRIES INC,ONE MEDLINE PLACE,,MUNDELEIN,IL,60060-4486,22345,
41,Johnstown Campus,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,22372,
31,School of Dental Medicine,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,22392,
61,Computing Services & Systems Development,7400,272633,METROLINE INC,2250 MEIJER DR,,TROY,MI,48084,22394,
56,Division of Philanthropic and Alumni Engagement,6400,271730,HUGHIE'S EVENT PRODUCTION SERVICES,1383 E 17TH ST,,CLEVELAND,OH,44114,22414,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,104334,FORESTRY SUPPLIERS INC,205 WEST RANKIN STREET,PO BOX 8397,JACKSON,MS,39284-8397,22452,
83,General University,6400,149540,PITTSBURGH TECHNOLOGY CENTER ASSOCIATION,C/O URBAN REDEVELOPMENT AUTHORITY,OF PITTSBURGH,PITTSBURGH,PA,15219,22477,
24,School of Law,6500,112513,WILLIAM S HEIN AND CO INC,1285 MAIN ST,,BUFFALO,NY,14209-1987,22493,
79,Business Affairs,6000,106328,KENNYWOOD PARK,4590 MACARTHER BLVD #400,,NEWPORT BEACH,CA,92660,22494,
03,Sr V C Research,6400,169941,TRIPP UMBACH INC,1903 W 8TH ST,PMB 111,ERIE,PA,16505,22500,
05,Student Affairs,6000,624915,DSE REC LLC,5 HACKENSACK TERRACE,,CHESTNUT HILL,MA,02467,22550,
67,Facilities Management,7100,144061,CLEVELAND BROTHERS EQUIPMENT CO INC,PO BOX 417094,,BOSTON,MA,02241-7094,22564,
44,Bradford Campus,6000,120957,VOYAGER FLEET SYSTEMS INC,PO BOX 790049,,HOUSTON,TX,77279-0049,22763,
89,VC Human Resources,6400,588170,"CAMMACK LARHETTE ADVISORS, LLC",40 WALL ST 56TH FLR,,NEW YORK,NY,10005,22770,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,109979,ROCHE DIAGNOSTICS CORP,DEPT AT 952243,,ATLANTA,GA,31192-2243,22800,
85,School of Medicine Division Administration,7400,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,22810,
20,Honors College,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,22829,
92,Business Operations,7300,590237,BRIDGEWAY DEVELOPMENT CORPORATION,707 GRANT STREET SUITE 1920,,PITTSBURGH,PA,15219,22830,
80,Athletics,6400,475825,AT&T SPORTSNET PITTSBURGH LLC,5483 COLLECTION CENTER DRIVE,,CHICAGO,IL,60693,22852,
41,Johnstown Campus,6900,494134,"PENNSYLVANIA STATE ATHLETIC CONFERENCE,",204 ULMER HALL,LOCK HAVEN UNIVERSITY,LOCK HAVEN,PA,17745,22864,
85,School of Medicine Division Administration,7300,107169,MAROADI TRANSFER AND STORAGE INC,1850 GILL HALL RD,RT 30,FINELYVILLE,PA,15332,22867,
31,School of Dental Medicine,7100,520546,AESYNT INC,500 CRANBERRY WOODS DR,,CRANBERRY TOWNSHIP,PA,16066,22875,
92,Business Operations,7100,397922,PRO WORKS PROFESSIONAL SERVICES INC,4180 GLASGOW ROAD,,VALENCIA,PA,16059,22885,
42,Greensburg Campus,7400,114941,MBS,TEXTBOOK EXCHANGE INC,PO BOX 637,COLUMBIA,MO,65205,22915,
67,Facilities Management,7100,272856,H GERHARDT SUPPLY,115 VANDERBILT DR,,PITTSBURGH,PA,15243,22966,
80,Athletics,6400,120029,"HIEBER'S PHARMACY, INC",3500 FIFTH AVENUE,,PITTSBURGH,PA,15213,22967,
41,Johnstown Campus,6000,110912,SPORTSMANS,829 HORNER STREET,,JOHNSTOWN,PA,15902,22999,
35,School of Medicine,6000,365068,HYBRIGENICS SERVICES SAS,3-5 IMPASSE REILLE,,PARIS,,75014,23000,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,624934,DISCO HI TEC AMERICA INC,PO BOX 45309,,SAN FRANCISCO,CA,94145-0309,23000,
23,Swanson School of Engineering,6400,648856,THE COMMON POOL LLC,806 GEORGINA AVENUE,,SANTA MONICA,CA,90402,23000,
78,Learning Research & Development Center,6800,216313,JAMAR PARK,4207 MURRAY AVENUE,,PITTSBURGH,PA,15217-2999,23007,
30,Sr V C Health Sciences,6500,109667,RADIOLOGICAL SOCIETY OF NORTH AMERICA,RSNA PO BOX 4799,,CAROL STREAM,IL,60197-4799,23020,
87,Chief Financial Officer,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,23030,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,566400,SIGNALCORE INC,13401 POND SPRINGS RD SUITE 100,,AUSTIN,TX,78729,23035,
60,Libraries,6900,190256,PALCI,LEHIGH UNIVERSITY,FAIRCHILD-MARTINDALE LIBRARY,BETHLEHEM,PA,18015,23035,
35,School of Medicine,6400,102247,CENTER FOR EMERGENCY MEDICINE OF WESTERN,"230 MCKEE PLACE, SUITE 500",,PITTSBURGH,PA,15213,23046,
92,Business Operations,7100,391345,ESPRESSO SOLUTIONS INC,1200 LEBANON RD SUITE B,,WEST MIFFLIN,PA,15122,23087,
23,Swanson School of Engineering,6000,607970,PRAXAIR SURFACE TECHNOLOGIES INC,PO BOX 100424,,ATLANTA,GA,30384-0424,23104,
35,School of Medicine,6000,343040,PMOD TECHNOLOGIES,RUTISTRASSE 2OA,,ADLISWIL,,CH-8134,23110,
44,Bradford Campus,6400,367662,HIGHLAND EXCAVATION,60 HIGHLAND DR,,BRADFORD,PA,16701,23145,
21,Katz Graduate School of Business,6400,635376,CONFERENCE SYSTEMS INC,28078 NETWORK PL,,CHICAGO,IL,60673-1280,23163,
67,Facilities Management,7400,103508,DISTRIBUTOR SERVICE INC,PO BOX 76528,,CLEVELAND,OH,44101-6500,23205,
67,Facilities Management,6000,139726,DEERE & COMPANY,2000 JOHN DEERE RUN,,CARY,NC,27513,23243,
86,Sr V C Business and Operations,6000,428510,WITMER PUBLIC SAFETY GROUP INC,2961 NATIONAL PIKE,,CHALK HILL,PA,15421,23304,
80,Athletics,6000,437580,INTEGRATED SPORTS SPECIALTIES LLC,88 EAST MAIN STREET,SUITE H-411,MENDHAM,NJ,07945,23316,
60,Libraries,6500,265647,OECD,PO BOX 194,,DOWNINGTON,PA,19335-0194,23350,
39,School of Health & Rehabilitation Sciences,6000,235050,PEL SUPPLY CO,PO BOX 638296,,CINCINNATI,OH,45263-8296,23357,
85,School of Medicine Division Administration,6400,479384,INDECOMM DIGITAL SERVICES INC,200 MIDDLESEX ESSEX TURNPIKE,SUITE 109,ISELIN,NJ,08830,23424,
31,School of Dental Medicine,7400,265262,INTEGRA LIFESCIENCES SALES LLC,PO BOX 404129,,ATLANTA,GA,30384-4129,23432,
61,Computing Services & Systems Development,6400,569329,UNIFIEDCOMMUNICATIONS.COM,2075 E GOVERNORS CIRCLE,,HOUSTON,TX,77092,23461,
67,Facilities Management,7100,107724,MONARCH OIL CO INC,1137 WASHINGTON BLVD,PO BOX 4600,PITTSBURGH,PA,15206,23489,
67,Facilities Management,6000,519301,B & R POOLS AND SWIM SHOP,1105 WASHINGTON BLVD,,PITTSBURGH,PA,15206,23493,
35,School of Medicine,6000,635590,MEDICAL SCHOOL ADVISORY GROUP LLC,33 OFFICE PARK ROAD SUITE A-174,,HILTON HEAD ISLAND,SC,29928,23500,
92,Business Operations,7135,158341,SHERWIN-WILLIAMS CO,50 FREEPORT ROAD,,ASPINWALL,PA,15215-2906,23505,
92,Business Operations,7400,111071,STORM DUDS,PO BOX 4099,,ATTLEBORO,MA,02703,23529,
01,Chancellor,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,23542,
21,Katz Graduate School of Business,6000,511383,MCGRAW-HILL GLOBAL EDUCATION LLC,LOCKBOX 71545,,CHICAGO,IL,60694-1545,23659,
03,Sr V C Research,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,23685,
92,Business Operations,7100,290170,V-SYSTEMS,128 THIRD STREET,,BLAWNOX,PA,15238,23687,
92,Business Operations,7400,620507,SUMMIT SPORTSWEAR,800 W 47TH ST  SUITE 620,,KANSAS CITY,MO,64112,23703,
86,Sr V C Business and Operations,7100,457805,AV LAUTTAMUS COMMUNICATIONS INC,29 NOBLESTOWN RD,,CARNEGIE,PA,15106,23731,
85,School of Medicine Division Administration,7100,144061,CLEVELAND BROTHERS EQUIPMENT CO INC,PO BOX 417094,,BOSTON,MA,02241-7094,23756,
10,Sr V C and Provost,6000,104384,FRANKLIN INTERIORS,PO BOX 6107,,HERMITAGE,PA,16148-0923,23781,
39,School of Health & Rehabilitation Sciences,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,23799,
01,Chancellor,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,23827,
41,Johnstown Campus,6400,420596,CAPPEX.COM LLC,230 WEST MONROE ST,SUITE 1200,CHICAGO,IL,60606,23850,
44,Bradford Campus,6000,123853,LERRO CORP,400 PENN CENTER BLVD,SUITE 721,PITTSBURGH,PA,15235-0000,23858,
44,Bradford Campus,7400,547281,BRANDED CUSTOM SPORTSWEAR INC,PO BOX 2104,,LOWELL,AR,72745,23974,
01,Chancellor,6400,511048,SCHNEIDER ASSOCIATES INC,2 OLIVER ST STE 901,,BOSTON,MA,02109,24000,
61,Computing Services & Systems Development,6400,551866,"UNICON, INC.","1760 E. PECOS RD., SUITE 432",,GILBERT,AZ,85295,24000,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,479599,PROFESSOR SEAGULL LLC,197 CLIFTON PLACE #212,,BROOKLYN,NY,11205,24000,
85,School of Medicine Division Administration,7100,109319,PLUMBERS EQUIPMENT CO,135 S.LASALLE ST.DEPT 1958,,CHICAGO,IL,60674-1958,24001,
24,School of Law,6500,460612,WOLTERS KLUWER LEGAL & REGULATORY US,4829 INNOVATION WAY,,CHICAGO,IL,60682-0048,24037,
80,Athletics,7300,617655,OXFORD ATHLETIC CLUB GP LLC,100 VILLAGE CLUB DR,,WEXFORD,PA,15090,24043,
86,Sr V C Business and Operations,6000,233477,M&M UNIFORMS INC,427 RAILROAD ST,,BRIDGEVILLE,PA,15017,24070,
85,School of Medicine Division Administration,6400,326530,TURFMASTER INC,1353 E HOOKSTOWN GRADE RD,,CLINTON,PA,15026,24100,
10,Sr V C and Provost,6400,109777,REGENTS OF THE UNIVERSITY OF MINNESOTA,DEPT OF SPONSORED FINANCIAL REPORT,1100 WASHINGTON AVENUE SOUTH,MINNEAPOLIS,MN,55415-1226,24100,
23,Swanson School of Engineering,6000,624934,DISCO HI TEC AMERICA INC,PO BOX 45309,,SAN FRANCISCO,CA,94145-0309,24179,
31,School of Dental Medicine,7400,100009,3M COMPANY,PO BOX 601095,,CHARLOTTE,NC,28260-1095,24184,
02,Secretary,6400,248022,"BENACK SOUND PRODUCTIONS, INC",97 TERENCE DRIVE,,PITTSBURGH,PA,15236,24236,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,182280,ANDERSON INTERIORS INC,815 ALLEGHENY AVENUE,,OAKMONT,PA,15139,24236,
31,School of Dental Medicine,6000,476191,MEDICAL PURCHASING SOLUTIONS LLC,15021 NORTH 74TH STREET,SUITE 300,SCOTTSDALE,AZ,85260,24342,
41,Johnstown Campus,6400,247089,"NORAC LABORATORY, INC",622 CENTRAL AVENUE,,JOHNSTOWN,PA,15902,24349,
87,Chief Financial Officer,6400,218788,NEW HORIZONS COMPUTER LEARNING CENTER OF,PO BOX 863,,LAKE FOREST,IL,60045-0863,24350,
61,Computing Services & Systems Development,6400,150425,PROCESS SOFTWARE CORP,LOCKBOX 41497,,BOSTON,MA,02241 4197,24360,
60,Libraries,6500,562509,KANOPY LLC,"781 BEACH ST, SUITE 410",,SAN FRANCISCO,CA,94109,24375,
85,School of Medicine Division Administration,7100,271331,BRUKER BIOSPIN CORP,15 FORTUNE DR,MANNING PARK,BILLERICA,MA,01821-3991,24397,
44,Bradford Campus,7400,107281,MBS TEXTBOOK EXCHANGE INC,PO BOX 637,,COLUMBIA,MO,65205,24411,
03,Sr V C Research,6400,582972,TIDES CENTER,3286 EAST FAIRFAX ROAD,ATTN: AMANDA SHAFFER/HERC DIRECTOR,CLEVELAND HEIGHTS,OH,44118-4206,24500,
61,Computing Services & Systems Development,6400,227701,SANS INSTITUTE,5401 WESTBARD AVENUE,SUITE 1501,BETHESDA,MD,20816,24500,
22,School of Education,6400,275193,NATIONAL RESEARCH CENTER FOR COLLEGE & U,75 REMITTANCE DR,DEPT 1020,CHICAGO,IL,60675-1020,24500,
85,School of Medicine Division Administration,6000,592434,US WATER SERVICES INC,PO BOX 851361,,MINNEAPOLIS,MN,55485-1361,24515,
10,Sr V C and Provost,6000,102785,COMPUCOM INC,7171 FOREST LANE,,DALLAS,TX,75230,24521,
23,Swanson School of Engineering,6800,102334,CHAMP PRINTING CO INC,730 FOURTH AVENUE,,CORAOPOLIS,PA,15108,24526,
42,Greensburg Campus,7135,537247,"REPUBLIC SERVICES, INC",P.O. BOX 9001099,,LOUISVILLE,KY,40290-1099,24543,
67,Facilities Management,6000,347715,TMA SYSTEMS LLC,PO BOX 2324,,OKLAHOMA CITY,OK,73101,24544,
01,Chancellor,6400,635178,SCOTTIE PUBLIC AFFAIRS,220 GRANT ST FL 6,,PITTSBURGH,PA,15219,24563,
42,Greensburg Campus,7135,110360,SCOTT ELECTRIC CO,PO BOX S,,GREENSBURG,PA,15601-0899,24586,
21,Katz Graduate School of Business,6400,371560,"HORIZON INFORMATION SERVICES, INC",1647 BUTLER PLANK ROAD,,GLENSHAW,PA,15116,24616,
06,Kenneth P. Dietrich School of Arts and Sciences,7000,384872,BROWNIES OIL CO,PO BOX 7,,CONNEAUT LAKE,PA,16316,24651,
44,Bradford Campus,6400,544077,CALLAHAN VENDING LLC,710 KEATING AVE,,OLEAN,NY,14760,24691,
87,Chief Financial Officer,6400,389822,BRONIEC ASSOCIATES INC,PO BOX 748,,NORCROSS,GA,30091,24721,
30,Sr V C Health Sciences,6500,107416,MEDICAL LETTER,1000 MAIN ST,,NEW ROCHELLE,NY,10801-7537,24734,
43,Titusville Campus,6400,635165,BOB MCCLOSKEY INSURANCE,P.O BOX 511,,MATAWAN,NJ,07747,24793,
31,School of Dental Medicine,7400,105228,HERAEUS KULZER INC,99 BUSINESS PARK DRIVE,,ARMONK,NY,10504,24817,
67,Facilities Management,6000,110038,ROSSI FLOOR TECHNOLOGIES,305 23RD ST,,PITTSBURGH,PA,15215,24828,
10,Sr V C and Provost,6800,104370,PARADIGM INC,4663 HAYGOOD RD,STE 201,VIRGINIA BEACH,VA,23455,24836,
44,Bradford Campus,6000,556111,CSC SERVICEWORKS INC,PO BOX 758698,,BALTIMORE,MD,21275-8698,24840,
60,Libraries,6900,111853,UNIVERSITY OF MICHIGAN,UNIVERSITY OF MICHIGAN PRESS,3720 UPTON STREET NW,ANN ARBOR,MI,48104-3209,24844,
85,School of Medicine Division Administration,7100,279422,PUCCIARELLI BROTHERS INC,103 S HARLESTON ST,,PITTSBURGH,PA,15237,24850,
21,Katz Graduate School of Business,6800,105188,HEETER DIRECT,441 TECHNOLOGY DR,,CANONSBURG,PA,15317,24853,
55,UPMC Hillman Cancer Center,6400,457577,ATLASSIAN PTY LTD,32151 COLLECTIONS CENTER DR,,CHICAGO,IL,60693-0321,24881,
86,Sr V C Business and Operations,6400,614669,CONDORTECH SERVICES INC,10777 MAIN ST  STE 200,,FAIRFAX,VA,22030,24957,
89,VC Human Resources,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,24992,
80,Athletics,6000,320764,FORTY NINE DEGREES LLC,PO BOX 212,945 S MAIN ST,CELINA,OH,45822,24996,
03,Sr V C Research,6900,172126,REGENTS OF THE UNIVERSITY OF MICHIGAN,3003 S STATE STREET,,ANN ARBOR,MI,48109-1287,25000,
89,VC Human Resources,6400,571859,BRAND IQ CREATIVE GROUP,600 GRANT ST SUITE 660,,PITTSBURGH,PA,15219,25000,
05,Student Affairs,6400,648865,MAXIENT LLC,PO BOX 7224,,CHARLOTTESVILLE,VA,22906,25000,
06,Kenneth P. Dietrich School of Arts and Sciences,6900,384887,LSST CORPORATION,4703 E CAMP LOWELL ROAD,SUITE 253,TUCSON,AZ,85712-1281,25000,
60,Libraries,6400,241028,SIMON FRASER UNIVERSITY,CONFERENCES SERVICES,HALPERN CENTRE,BURNABY,,V5A 1S6,25000,
60,Libraries,6900,241028,SIMON FRASER UNIVERSITY,CONFERENCES SERVICES,HALPERN CENTRE,BURNABY,,V5A 1S6,25000,
86,Sr V C Business and Operations,6900,117838,UC REGENTS,2560 9TH ST SUITE 320,,BERKELEY,CA,94710,25000,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,248478,ANAEROBE SYSTEMS,15906 CONCORD CIRCLE,,MORGAN HILL,CA,95037,25096,
31,School of Dental Medicine,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,25117,
85,School of Medicine Division Administration,7100,189433,GRUNAU COMPANY,UNIT 4,,BOARDMAN,OH,44512,25120,
85,School of Medicine Division Administration,6000,542647,AGENA BIOSCIENCE INC,3565 GENERAL ATOMICS CT,,SAN DIEGO,CA,92121,25178,
