year,amount,vendor_number,vendor_name,vendor_address,purchaser_department,type
2018,19201,122593,"APPLIED INDUSTRIAL TECHNOLOGY","22510 NETWORK PL
CHICAGO, IL 60673-1225","School of Medicine Division Administration","Routine Maintenance"
2018,19215,101243,"B&H PHOTO VIDEO","119 WEST 17TH STREET
NEW YORK, NY 10011","Greensburg Campus","Supplies/Equipment"
2018,19227,103658,"DUQUESNE LIGHT COMPANY","PO BOX 830012
BALTIMORE, MD 21283-0012","General University","Utilities"
2018,19235,313556,"MCKELVEY OIL CO., INC","447 EISENHOWER BLVD
JOHNSTOWN, PA 15904","Johnstown Campus","Supplies/Equipment"
2018,19241,162065,"CURRAN TAYLOR INC","300 HOUSTON SQUARE
CANONSBURG, PA 15317","Business Operations","Routine Maintenance"
2018,19253,311515,"BISETT BUILDING CENTER","PO BOX 196
BRADFORD, PA 16701","Bradford Campus","Supplies/Equipment"
2018,19291,111239,"TACONIC BIOSCIENCES INC","273 HOVER AVE
GERMANTOWN, NY 12526","School of Medicine Division Administration","Supplies/Equipment"
2018,19307,107335,"MCKAMISH INC","50 55TH ST
PITTSBURGH, PA 15201","Facilities Management","Facility Operating Costs"
2018,19379,389822,"BRONIEC ASSOCIATES INC","PO BOX 748
NORCROSS, GA 30091","Chief Financial Officer","Professional Services"
2018,19382,110988,"STATACORP LP","4905 LAKEWAY DRIVE
COLLEGE STATION, TX 77845","Computing Services & Systems Development","Professional Services"
2018,19385,212371,"ALL-STAR PROMOTIONS","932 ST CLAIR WAY SUITE 3
GREENSBURG, PA 15601","Greensburg Campus","Supplies/Equipment"
2018,19400,579808,"REFRIGERATION SALES CORPORATION","9450 ALLEN DRIVE SUITE A
VALLEY VIEW, OH 44125","Facilities Management","Supplies/Equipment"
2018,19423,483871,"THG GEOPHYSICS LTD","4280 OLD WILLIAM PENN HWY
MURRYSVILLE, PA 15668-1922","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2018,19437,437587,"DNN CORP","401 CONGRESS AVENUE SUITE 2650
AUSTIN, TX 78701","Graduate School of Public Health","Supplies/Equipment"
2018,19438,271331,"BRUKER BIOSPIN CORP","15 FORTUNE DR
MANNING PARK
BILLERICA, MA 01821-3991","School of Medicine Division Administration","Routine Maintenance"
2018,19443,340185,"LEXICON KSIEGARNIA WYSYLKOWA MACIEJ WOLI","UL KIELECKA 16M 4
WARSAW,  02-550","Libraries","Library Acquisitions"
2018,19444,607974,"HOTEL BEL-AIR","701 STONE CANYON ROAD
LOS ANGELES, CA 90077","School of Medicine Division Administration","Professional Services"
2018,19446,521322,"SUPRA OFFICE SOLUTIONS INC","PO BOX 201
BALA CYNWYD, PA 19004","Sr V C Health Sciences","Supplies/Equipment"
2018,19448,421765,"RENTACRATE","22 CENTURY BLVD SUITE 420
ATTN CHRIS PHILLIPS
NASHVILLE, TN 37214","Facilities Management","Professional Services"
2018,19455,203117,"SCALISE INDUSTRIES CORP","PO BOX 456
LAWRENCE, PA 15055","Facilities Management","Facility Operating Costs"
2018,19463,443334,"UWITEC","UMWELT UND WISSENSCHAFTSTECHNIK
WEISSENSTREINSTRASSE 30
MONDSEE,  5310","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2018,19500,607980,"J P PHILLIPS INC","100 RYAN COURT SUITE 23
PITTSBURGH, PA 15205","Athletics","Facility Alterations"
2018,19500,547754,"MCMAHON, SUSAN","106 MCCONNELL MILL LANE
PITTSBURGH, PA 15228","School of Dental Medicine","Professional Services"
2018,19507,105188,"HEETER DIRECT","441 TECHNOLOGY DR
CANONSBURG, PA 15317","Graduate School of Public & International Affairs","Printing/Publishing"
2018,19512,181438,"AMAZON.COM","PO BOX 530958
ATLANTA, GA 30353-0958","Sr V C and Provost","Supplies/Equipment"
2018,19545,111511,"TOTAL EQUIPMENT CO","432 MAPLEWOOD AVE
AMBRIDGE, PA 15003","Facilities Management","Routine Maintenance"
2018,19600,606176,"STADIUM FRAME","2018 3RD AVENUE
HUNTINGTON, WV 25703","Athletics","Supplies/Equipment"
2018,19612,236648,"SERVICEMASTER OF GREATER PITTSBURGH","745 ALLEGHENY AVE
OAKMONT, PA 15139","Facilities Management","Supplies/Equipment"
2018,19640,244536,"KNOWLEDGE SHARING SYSTEMS","C/O PRESTON MORRIS & CO.
407 E. HIGH STREET
CHARLOTTESVILLE, VA 22901","Sr V C Research","Professional Services"
2018,19690,272856,"H GERHARDT SUPPLY","115 VANDERBILT DR
PITTSBURGH, PA 15243","Facilities Management","Routine Maintenance"
2018,19700,147798,"THREE RIVERS ROWING ASSN","300 WATERFRONT DRIVE
PITTSBURGH, PA 15222-4738","Student Affairs","Space Rental"
2018,19704,561781,"TREE MENDOUS LLC","4373 WILDWOOD SAMPLE ROAD
ALLISON PARK, PA 15101","Facilities Management","Routine Maintenance"
2018,19708,521322,"SUPRA OFFICE SOLUTIONS INC","PO BOX 201
BALA CYNWYD, PA 19004","Sr V C Business and Operations","Supplies/Equipment"
2018,19718,505881,"KDC OR KING DIGITAL AND COMMERCIAL OFFSE","550 CHAUVET DRIVE
PITTSBURGH, PA 15275","Graduate School of Public Health","Printing/Publishing"
2018,19718,246480,"TUCKAHOE TURF FARMS, INC","401 N MYRTLE AVENUE
PO BOX 148
HAMMONTON, NJ 08037","Athletics","Routine Maintenance"
2018,19731,103356,"DELL MARKETING LP","DEPT AT 40275
ATLANTA, GA 31192-0001","School of Social Work","Supplies/Equipment"
2018,19818,445678,"RW INDUSTRIES INC","1006 DEER CREEK ROAD
GIBSONIA, PA 15044","Business Operations","Routine Maintenance"
2018,19820,329130,"BIO VENDOR LLC","128 BINGHAM RD, SUITE 1300
ASHEVILLE, NC 28806-3884","Graduate School of Public Health","Supplies/Equipment"
2018,19830,494134,"PENNSYLVANIA STATE ATHLETIC CONFERENCE,","204 ULMER HALL
LOCK HAVEN UNIVERSITY
LOCK HAVEN, PA 17745","Johnstown Campus","Professional Memberships"
2018,19837,220105,"CELL SIGNALING TECHNOLOGY","PO BOX 3843
BOSTON, MA 02241-3843","UPMC Hillman Cancer Center","Supplies/Equipment"
2018,19838,100188,"AEROTECH INC","101 ZETA DR
PITTSBURGH, PA 15238-2897","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2018,19868,408106,"RETTA LIBROS LIDERLAF SA","P O BOX 669236
MIAMI, FL 33166","Libraries","Library Acquisitions"
2018,19876,135124,"VARSITY SPIRIT FASHIONS","204 BARTON STREET
EBENSBURG, PA 15931","Athletics","Supplies/Equipment"
2018,19888,499626,"SERVICE EXPRESS INC","3854 BROADMOOR AVENUE SE
GRAND RAPIDS, MI 49512","Chief Financial Officer","Supplies/Equipment"
2018,19890,409349,"BEACON HILL STAFFING GROUP LLC","152 BOWDOIN STREET
BOSTON, MA 02108","Computing Services & Systems Development","Professional Services"
2018,19900,184941,"ALLEGHENY INSTALLATIONS CO INC","3600 WILLIAM FLYNN HWY
ALLISON PARK, PA 15101","School of Medicine Division Administration","Routine Maintenance"
2018,19950,594418,"GRANT WRITERS SEMINARS & WORKSHOPS","PO BOX 308
BUELLTON, CA 93427","Swanson School of Engineering","Professional Services"
2018,19961,619245,"MAKING WAVES USA LLC","600 E 11 MILE RD
ROYAL OAK, MI 48067","Athletics","Supplies/Equipment"
2018,19994,420910,"CREDO REFERENCE LIMITED","316 STUART STREET
SUITE 301
BOSTON, MA 02116","Libraries","Library Acquisitions"
2018,19998,163109,"SIRONA DENTAL SYSTEMS LLC","PO BOX 410100
CHARLOTTE, NC 28241-0100","School of Dental Medicine","Professional Services"
2018,20000,610586,"EMSI","409 S JACKSON ST
MOSCOW, ID 83843","Sr V C and Provost","Professional Services"
2018,20000,520945,"NATIONAL CENTER FOR FACULTY DEVELOPMENT","2885 SANFORD AVE SW
#27580
GRANDVILLE, MI 49418","Sr V C and Provost","Professional Memberships"
2018,20000,623494,"HIKER","231 W 29TH ST STE 801
NEW YORK, NY 10001","Chancellor","Professional Services"
2018,20000,572291,"NEOFUNDS BY NEOPOST","PO BOX 6813
CAROL STREAM, IL 60197-6813","Johnstown Campus","Mail"
2018,20000,122116,"CHICAGO STATE UNIVERSITY","9501 S KING DR JCC 1502
DIRECTOR OF ATHLETICS
CHICAGO, IL 60628","Athletics","Professional Services"
2018,20000,223227,"UNIVERSITY OF NORTH CAROLINA AT WILMINGT","601 S COLLEGE ROAD
DIRECTOR OF ACCOUNTING
WILMINGTON, NC 28403-3297","Athletics","Professional Services"
2018,20000,108438,"OAKLAND TRANSPORTATION MANAGEMENT ASSN","FORBES PAVILION
3525 FORBES AVE
PITTSBURGH, PA 15260","Business Operations","Professional Memberships"
2018,20000,304101,"US POSTAL SERVICE (POSTAGE-BY-PHONE)","CMRS-PB
PO BOX 7247-0166
PHILADELPHIA, PA 19170-0166","Greensburg Campus","Mail"
2018,20000,202268,"ADMISSIONS US LLC","5201 CONGRESS AVE STE 220A
BOCA RATON, FL 33487","Katz Graduate School of Business","Supplies/Equipment"
2018,20000,163192,"VINCENT ALLEN INC","21 WINTHROP RD
CARNEGIE, PA 15106","Facilities Management","Supplies/Equipment"
2018,20000,108958,"PENNSYLVANIA STATE UNIVERSITY","INTERCOLLEGIATE ATHLETICS
3000 IVYSIDE PARK
ALTOONA, PA 16601","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2018,20008,537247,"REPUBLIC SERVICES, INC","P.O. BOX 9001099
LOUISVILLE, KY 40290-1099","Business Operations","Facility Operating Costs"
2018,20040,411831,"WICAB INC","8313 GREENWAY BLVD
STE 100
MIDDLETON, WI 53562","School of Medicine","Supplies/Equipment"
2018,20048,182252,"OTIS ELEVATOR CO","354 SONWIL DR
BUFFALO, NY 14225","Greensburg Campus","Routine Maintenance"
2018,20068,538082,"BAKER TILLY VIRCHOW KRAUSE, LLP","PO BOX 7398
MADISON, WI 53707-7398","Western Psychiatric Institute and Clinic","Professional Services"
2018,20097,329446,"PUSH N PULL INC","4200 CLAIRTON BLVD
PITTSBURGH, PA 15227","Facilities Management","Supplies/Equipment"
2018,20121,247656,"AUDIO TECHNOLOGY SPECIALISTS","524 CHERRY LANE
JOHNSTOWN, PA 15904","School of Health & Rehabilitation Sciences","Supplies/Equipment"
2018,20200,485352,"NORTH SHORE PARKING WORKS","3400 SOUTH WATER STREET
PITTSBURGH, PA 15203","Athletics","Professional Services"
2018,20200,109374,"PORT AUTHORITY TRANSIT OF ALLEGHENY COUN","345 SIXTH AVENUE
PITTSBURGH, PA 15222-2527","Athletics","Professional Services"
2018,20228,364867,"OXFORD INSTRUMENTS AMERICA INC","300 BAKER AVE, SUITE 150
CONCORD, MA 01742","Kenneth P. Dietrich School of Arts and Sciences","Professional Services"
2018,20244,557023,"INTERIOR SUPPLY INC","27635 NETWORK PLACE
CHICAGO, IL 60673-1276","Facilities Management","Supplies/Equipment"
2018,20310,101209,"THE BAKER COMPANY INC","PO BOX 845005
BOSTON, MA 02284-5005","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2018,20319,433636,"AUTOMATED LOGIC - PITTSBURGH","ALC PENNSYLVANIA
LOCKBOX 742630
ATLANTA, GA 30374-2630","Facilities Management","Supplies/Equipment"
2018,20322,108557,"OPTICAL SOCIETY OF AMERICA","MEMBER SERVICES DEPT
PO BOX 1976
BALTIMORE, MD 21298-8329","Libraries","Library Acquisitions"
2018,20359,100853,"ANTIGUA GROUP INC","135 S.LASALLE ST DEPT 2903
CHICAGO, IL 60674-2903","Business Operations","Purchases for Resale"
2018,20396,215310,"INVIVOGEN","3950 SORRENTO VALLEY BLVD
SUITE 100
SAN DIEGO, CA 92121","UPMC Hillman Cancer Center","Supplies/Equipment"
2018,20400,100512,"AMERICAN BAR ASSOCIATION","P.O. BOX 4745
GROUP ADMINISTRATION UNIT
CAROL STREAM, IL 60197","School of Law","Professional Memberships"
2018,20425,331087,"BUFFALO DENTAL MFG CO INC","159 LAFAYETTE DRIVE
SYOSSET, NY 11791-3933","School of Dental Medicine","Purchases for Resale"
2018,20463,119654,"RK STEIN & CO","300 MT LEBANON BLVD
PITTSBURGH, PA 15234","Business Operations","Purchases for Resale"
2018,20505,605997,"DME DELIVERS LLC","2441 BELLEVUE AVE
DAYTONA BEACH, FL 32114","Athletics","Printing/Publishing"
2018,20525,479212,"EMD MILLIPORE CORP","80 ASHLY ROAD
BEDFORD, MA 01730-0000","School of Medicine","Supplies/Equipment"
2018,20550,607130,"APCO GRAPHICS INC","388 GRANT ST SE
ATLANTA, GA 30312-2227","Facilities Management","Facility Alterations"
2018,20585,320366,"RESIDENTIAL MANAGEMENT SYSTEMS INC","9131 ANSON WAY
SUITE 301
RALEIGH, NC 27615-5050","Bradford Campus","Professional Services"
2018,20639,140684,"ANTI-DEFAMATION LEAGUE OF B'NAI B'RITH","50 PUBLIC SQUARE SUITE 1702
ATTN EMILY MUSKIN
CLEVELAND, OH 44113","Chancellor","Supplies/Equipment"
2018,20645,104384,"FRANKLIN INTERIORS","BOX 371161
PITTSBURGH, PA 15251-7161","School of Medicine Division Administration","Supplies/Equipment"
2018,20660,120029,"HIEBER'S PHARMACY, INC","3500 FIFTH AVENUE
PITTSBURGH, PA 15213","Athletics","Professional Services"
2018,20673,242801,"MCKESSON MEDICAL SURGICAL INC","PO BOX 933027
ATLANTA, GA 31193-3027","School of Medicine","Supplies/Equipment"
2018,20674,157430,"ADVANCED OFFICE SYSTEMS INC","2441 BEDFORD ST
JOHNSTOWN, PA 15904","Johnstown Campus","Routine Maintenance"
2018,20713,542647,"AGENA BIOSCIENCE INC","3565 GENERAL ATOMICS CT
SAN DIEGO, CA 92121","School of Medicine Division Administration","Supplies/Equipment"
2018,20751,416311,"SPRINGSHARE LLC","31 GREYLOCK DRIVE
GANSEVOORT, NY 12831","Libraries","Professional Services"
2018,20793,104257,"FISHER SCIENTIFIC COMPANY LLC","PO BOX 406538
ATLANTA, GA 30384-6538","School of Health & Rehabilitation Sciences","Supplies/Equipment"
2018,20814,110514,"SHERIDAN PRESS, INC","PO BOX 75082
BALTIMORE, MD 21275","Sr V C and Provost","Purchases for Resale"
2018,20816,110912,"SPORTSMANS","829 HORNER STREET
JOHNSTOWN, PA 15902","Johnstown Campus","Supplies/Equipment"
2018,20822,108797,"PAUL LUMBER AND SUPPLY CO","4072 LIBERTY AVE
PO BOX 9280
PITTSBURGH, PA 15224-0280","Facilities Management","Supplies/Equipment"
2018,20880,109373,"PORT AUTHORITY","2235 BEAVER AVENUE
PITTSBURGH, PA 15233-1080","Athletics","Professional Services"
2018,20901,496285,"EXAMSOFT WORLDWIDE INC","3600 FAU BLVD SUITE 205
BOCA RATON, FL 33431","School of Dental Medicine","Supplies/Equipment"
2018,20903,107169,"MAROADI TRANSFER AND STORAGE INC","1850 GILL HALL RD
RT 30
FINELYVILLE, PA 15332","School of Medicine","Professional Services"
2018,20916,120272,"HASKRIS CO","80 W SEEGERS RD
ARLINGTON HEIGHTS, IL 60005","Swanson School of Engineering","Supplies/Equipment"
2018,20948,213019,"YBP LIBRARY SERVICES","P O BOX 277991
ATLANTA, GA 30384-7991","Libraries","Professional Services"
2018,20949,103398,"DENVILLE SCIENTIFIC INC","PO BOX 419043
BOSTON, MA 02241-9043","UPMC Hillman Cancer Center","Supplies/Equipment"
2018,20954,109565,"PSYCHOLOGY SOFTWARE TOOLS INC","2014 MONONGAHELA AVE
PITTSBURGH, PA 15218","School of Medicine","Supplies/Equipment"
2018,21000,625023,"CENTER FOR ECOLOGICAL LIVING AND LEARNIN","60 BLUEBERRY HILL RD
HOPE, ME 04847","Student Affairs","Professional Services"
2018,21000,202268,"ADMISSIONS US LLC","5201 CONGRESS AVE STE 220A
BOCA RATON, FL 33487","School of Computing and Information","Professional Services"
2018,21006,103356,"DELL MARKETING LP","DEPT AT 40275
ATLANTA, GA 31192-0001","Titusville Campus","Supplies/Equipment"
2018,21020,427370,"TOBII TECHNOLOGY INC","510 N WASHINGTON STREET
SUITE 200
FALLS CHURCH, VA 22046","Katz Graduate School of Business","Supplies/Equipment"
2018,21039,100877,"APPLE COMPUTER INC","PO BOX 281877
ATLANTA, GA 30384-1877","Bradford Campus","Supplies/Equipment"
2018,21042,318640,"VOYTEN ELECTRIC & ELECTRONICS INC","PO BOX 361
OLD ROUTE 8 PECAN HILL
FRANKLIN, PA 16323","Facilities Management","Supplies/Equipment"
2018,21066,112285,"WATERS TECHNOLOGIES CORP","PO BOX 101066
ATLANTA, GA 30392","Kenneth P. Dietrich School of Arts and Sciences","Routine Maintenance"
2018,21071,538082,"BAKER TILLY VIRCHOW KRAUSE, LLP","PO BOX 7398
MADISON, WI 53707-7398","School of Medicine Division Administration","Professional Services"
2018,21072,102170,"CASALINI LIBRI","VIA BENEDETTO DA MAIANO 3
50014 (FIRENZE)
FIESOLE,  ","Libraries","Library Acquisitions"
2018,21083,110360,"SCOTT ELECTRIC CO","PO BOX S
GREENSBURG, PA 15601-0899","Facilities Management","Routine Maintenance"
2018,21100,369047,"TIER1 INC","2403 SIDNEY STREET
SUITE 225
PITTSBURGH, PA 15203","School of Medicine","Professional Services"
2018,21120,109999,"ROGERS ATHLETIC CO","BOX 208
495 HOLLY DR
CLARE, MI 48017","Athletics","Supplies/Equipment"
2018,21140,456634,"THOMSON REUTERS (TAX & ACCOUNTING) INC","PO BOX 6016
CAROL STREAM, IL 60197-6016","Chief Financial Officer","Professional Services"
2018,21160,295146,"ALPHAGRAPHICS #514","6775 NW 15TH AVENUE
FORT LAUDERDALE, FL 33309","Athletics","Professional Services"
2018,21175,336154,"US DEPARTMENT OF HOMELAND SECURITY","4141 NORTH SAINT AUGUSTINE ROAD
USCIS TEXAS SERVICE CENTER
DALLAS, TX 75227","Kenneth P. Dietrich School of Arts and Sciences","Professional Services"
2018,21192,428456,"APPERSON INC","13910 CERRITOS CORPORATE DR
CERRITOS, CA 90703","Sr V C and Provost","Printing/Publishing"
2018,21250,112892,"TRUE FIT SOLUTIONS INC","215 EXECUTIVE DR
SUITE 202
CRANBERRY TWP, PA 16066","School of Dental Medicine","Supplies/Equipment"
2018,21280,320366,"RESIDENTIAL MANAGEMENT SYSTEMS INC","9131 ANSON WAY
SUITE 301
RALEIGH, NC 27615-5050","Greensburg Campus","Professional Services"
2018,21308,100877,"APPLE COMPUTER INC","PO BOX 281877
ATLANTA, GA 30384-1877","School of Law","Supplies/Equipment"
2018,21309,185133,"CDW GOVERNMENT INC","75 REMITTANCE DR
SUITE 1515
CHICAGO, IL 60675-1515","Libraries","Supplies/Equipment"
2018,21352,111330,"TENNANT SALES AND SERVICE CO","PO BOX 71414
CHICAGO, IL 60694-1414","Business Operations","Routine Maintenance"
2018,21355,482992,"RED SKIES MULTIMEDIA","323 MILLET LANE
PITTSBURGH, PA 15236","Learning Research & Development Center","Supplies/Equipment"
2018,21377,105650,"INFORMATION TECHNOLOGY WORKS INC","6340 QUADRANGLE DR
STE 150
CHAPEL HILL, NC 27514","School of Medicine","Routine Maintenance"
2018,21377,265267,"CHICAGO DISTRIBUTION CENTER","11030 SOUTH LANGLEY AVE
CHICAGO, IL 60628","Business Operations","Purchases for Resale"
2018,21430,181438,"AMAZON.COM","PO BOX 530958
ATLANTA, GA 30353-0958","Learning Research & Development Center","Supplies/Equipment"
2018,21433,130891,"ALL OCCASIONS PARTY RENTAL","1060 MONTOUR WEST INDUSTRIAL PARK
CORAOPOLIS, PA 15108","Facilities Management","Supplies/Equipment"
2018,21445,271715,"KNEPPER PRESS CORPORATION","2251 SWEENEY DRIVE
CLINTON COMMERCE PARK
CLINTON, PA 15026-1818","Katz Graduate School of Business","Professional Services"
2018,21458,103962,"ALLTRAN EDUCATION INC","5800 N COURSE DR
HOUSTON, TX 77072","Chief Financial Officer","Professional Services"
2018,21598,103369,"DELVAL EQUIPMENT CORP","200 OLD POND ROAD
SUITE 106
BRIDGEVILLE, PA 15017-0000","Facilities Management","Routine Maintenance"
2018,21608,161064,"DEGOL CARPET","ACCOUNTS RECEIVABLE
851 PLANK RD
DUNCANSVILLE, PA 16635","Johnstown Campus","Routine Maintenance"
2018,21621,431956,"COOPER IMAGING","14 ROSEMONT LANE
PITTSBURGH, PA 15217","Student Affairs","Supplies/Equipment"
2018,21831,104384,"FRANKLIN INTERIORS","BOX 371161
PITTSBURGH, PA 15251-7161","School of Health & Rehabilitation Sciences","Supplies/Equipment"
2018,21843,524226,"DAIKIN APPLIED AMERICAS INC","PO BOX 2278
CAROL STREAM, IL 60132-2278","School of Medicine Division Administration","Routine Maintenance"
2018,21881,505764,"MBS SERVICE CO INC","2711 WEST ASH ST
COLUMBIA, MO 65203","Business Operations","Professional Services"
2018,21888,109274,"PWSA","PO BOX 747055
PITTSBURGH, PA 15274-7055","Business Operations","Utilities"
2018,21895,190256,"PALCI","LEHIGH UNIVERSITY
FAIRCHILD-MARTINDALE LIBRARY
BETHLEHEM, PA 18015","Libraries","Professional Memberships"
2018,21907,265262,"INTEGRA LIFESCIENCES SALES LLC","PO BOX 404129
ATLANTA, GA 30384-4129","School of Dental Medicine","Purchases for Resale"
2018,21950,407809,"BLACKROCK MICROSYSTEMS LLC","391 CHIPATA WAY STE G
SALT LAKE CITY, UT 84108","Swanson School of Engineering","Supplies/Equipment"
2018,22024,597024,"TEAMWORKS","122 E PARRISH ST
DURHAM, NC 27701","Athletics","Supplies/Equipment"
2018,22083,624610,"CURIOX BIOSYSTEMS INC","735 INDUSTRIAL RD #109
SAN CARLOS, CA 94070","UPMC Hillman Cancer Center","Supplies/Equipment"
2018,22100,490206,"MSA SECURITY","9 MURRAY STREET
2ND FLOOR
NEW YORK, NY 10007","Sr V C Business and Operations","Routine Maintenance"
2018,22110,111810,"UNIVERSITY OF CHICAGO PRESS","PO BOX 37005
CHICAGO, IL 60637","Libraries","Library Acquisitions"
2018,22123,538082,"BAKER TILLY VIRCHOW KRAUSE, LLP","PO BOX 7398
MADISON, WI 53707-7398","General University","Professional Services"
2018,22135,436666,"BEIJING ZHENBEN TECHNOLOGY LLC","MAILBOX 100036-2
BEIJING,  100036","Libraries","Library Acquisitions"
2018,22137,399235,"STEP AHEAD","A DIVISION OF LAKESHIRTS INC
P O BOX 1906
DETROIT LAKES, MN 56502","Business Operations","Purchases for Resale"
2018,22140,229611,"QUBIT SYSTEMS INC","4000 BATH RD
2ND FLOOR
KINGSTON,  K7M4Y4","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
